,date,ticker,assets,book_equity,shares_rep,shares_outstanding,adj_close
9905,2020-09-26,SENEB,1066806000.0,431371000.0,-1163000.0,9092000.0,
9906,2020-06-27,SENEB,882961000.0,414405000.0,-1163000.0,9118000.0,
9907,2020-03-31,SENEB,909309000.0,393683000.0,-1219000.0,9118000.0,35.25
9908,2019-12-28,SENEB,932660000.0,434482000.0,-1219000.0,9152000.0,
9909,2020-09-30,AJRD,2854800000.0,708900000.0,-12400000.0,77400000.0,39.88999938964844
9910,2020-06-30,AJRD,2764200000.0,671300000.0,-300000.0,77600000.0,39.63999938964844
9911,2020-03-31,AJRD,2740500000.0,616800000.0,-8400000.0,77600000.0,41.83000183105469
9912,2019-12-31,AJRD,2707800000.0,576700000.0,-1000000.0,77300000.0,45.65999984741211
9913,2020-09-26,WWW,2501100000.0,754100000.0,-200000.0,81970000.0,
9914,2020-06-27,WWW,2589400000.0,724000000.0,-200000.0,81860000.0,
9915,2020-03-28,WWW,2753700000.0,725600000.0,-40700000.0,81060000.0,
9916,2019-12-28,WWW,2480000000.0,766700000.0,-5200000.0,81150000.0,
9917,2020-09-30,WSC,5624850000.0,2094505000.0,,227980000.0,16.680000305175778
9918,2020-06-30,WSC,3501540000.0,705090000.0,,121230000.0,12.289999961853027
9919,2020-03-31,WSC,2857737000.0,619316000.0,-673000.0,118580000.0,10.130000114440918
9920,2019-12-31,WSC,2897649000.0,644365000.0,-673000.0,116840000.0,18.489999771118164
9921,2020-09-30,ETRN,12630680000.0,3172635000.0,,432470000.0,8.28520679473877
9922,2020-06-30,ETRN,12445251000.0,3084622000.0,,432470000.0,8.01180362701416
9923,2020-03-31,ETRN,12189677000.0,436868000.0,-52323000.0,229350000.0,4.758574962615967
9924,2020-09-30,TM,56483801000000.0,21010831000000.0,-21000000.0,1398000000.0,132.44000244140622
9925,2020-06-30,TM,55916537000000.0,20713930000000.0,199986000000.0,1398000000.0,125.62999725341795
9926,2020-03-31,TM,52680436000000.0,20060618000000.0,-105799000000.0,1383000000.0,119.9499969482422
9927,2019-12-31,TM,53801134000000.0,20305523000000.0,-70176000000.0,1390000000.0,138.08229064941406
9928,2020-09-30,AVYA,6231000000.0,236000000.0,,83280000.0,15.199999809265135
9929,2020-06-30,AVYA,6268000000.0,211000000.0,,82860000.0,12.359999656677244
9930,2020-03-31,AVYA,6211000000.0,204000000.0,-198000000.0,82650000.0,8.090000152587889
9931,2019-12-31,AVYA,7161000000.0,1113000000.0,-132000000.0,100510000.0,13.5
9932,2020-10-03,VIAV,1824400000.0,753800000.0,-16000000.0,229000000.0,
9933,2020-06-27,VIAV,1776300000.0,711400000.0,-3200000.0,228000000.0,
9934,2020-03-28,VIAV,1778200000.0,676900000.0,-36400000.0,228000000.0,
9935,2019-12-28,VIAV,1859700000.0,764300000.0,-16700000.0,230000000.0,
9936,2020-09-30,NTR,45271000000.0,22020000000.0,,569150000.0,39.22999954223633
9937,2020-06-30,NTR,47801000000.0,22787000000.0,,569150000.0,31.73787879943848
9938,2020-03-31,NTR,49868000000.0,22072000000.0,-160000000.0,569150000.0,33.09994125366211
9939,2019-12-31,NTR,46799000000.0,22869000000.0,-160000000.0,572940000.0,46.04525756835938
9940,2020-08-31,CCL,50818000000.0,19503000000.0,,857030000.0,16.479999542236328
9941,2020-05-31,CCL,49817000000.0,20840000000.0,,757630000.0,
9942,2020-02-29,CCL,46943000000.0,24290000000.0,-12000000.0,685000000.0,
9943,2019-11-30,CCL,45058000000.0,25365000000.0,-131000000.0,683980000.0,
9944,2020-09-30,XOM,358043000000.0,177400000000.0,,4228000000.0,33.521251678466804
9945,2020-06-30,XOM,361495000000.0,180183000000.0,,4228000000.0,42.82170486450195
9946,2020-03-31,XOM,355804000000.0,182079000000.0,-305000000.0,4228000000.0,35.66667556762695
9947,2019-12-31,XOM,362597000000.0,191650000000.0,-173000000.0,4234000000.0,64.61932373046875
9948,2020-09-30,AMT,41462200000.0,3731700000.0,,444190000.0,241.72999572753903
9949,2020-06-30,AMT,41515900000.0,3620300000.0,-16300000.0,443560000.0,257.29208374023443
9950,2020-03-31,AMT,40789100000.0,3634400000.0,-39700000.0,443330000.0,214.89817810058602
9951,2019-12-31,AMT,42801600000.0,5055400000.0,-19600000.0,442890000.0,226.81011962890625
9952,2020-09-30,SF,25549182000.0,3495687000.0,-1180000.0,102920000.0,50.56000137329102
9953,2020-06-30,SF,25624225000.0,3349060000.0,-1434000.0,102860000.0,47.27410125732422
9954,2020-03-31,SF,25896006000.0,3160326000.0,-124657000.0,102770000.0,41.00124740600586
9955,2019-12-31,SF,24610225000.0,3304791000.0,-37839000.0,102490000.0,60.0585823059082
9956,2020-09-30,IVR,6475995000.0,647816000.0,,181380000.0,2.661607265472412
9957,2020-06-30,IVR,1949472000.0,594468000.0,-172000.0,181330000.0,3.653518915176392
9958,2020-03-31,IVR,9777247000.0,847057000.0,-172000.0,164970000.0,3.2786078453063965
9959,2019-12-31,IVR,22346545000.0,2368575000.0,-172000.0,144260000.0,14.38157558441162
9960,2020-09-30,WK,687502000.0,79498000.0,,48130000.0,55.7599983215332
9961,2020-06-30,WK,654727000.0,71223000.0,-732000.0,47620000.0,53.4900016784668
9962,2020-03-31,WK,643716000.0,69772000.0,-1379000.0,47050000.0,32.330001831054695
9963,2019-12-31,WK,646396000.0,65343000.0,-1379000.0,46640000.0,42.04999923706055
9964,2020-09-30,DBX,2862300000.0,851300000.0,-60000000.0,414300000.0,19.26000022888184
9965,2020-06-30,DBX,2742300000.0,803400000.0,-100900000.0,414000000.0,21.770000457763672
9966,2020-03-31,DBX,2717300000.0,800400000.0,-82900000.0,415300000.0,18.100000381469727
9967,2019-12-31,DBX,2699200000.0,808400000.0,-18300000.0,417000000.0,17.90999984741211
9968,2020-10-31,ONCS,33921669.0,16230725.0,-13532.0,27690000.0,
9969,2020-07-31,ONCS,29903461.0,13870436.0,-268889.0,23050000.0,4.199999809265137
9970,2020-04-30,ONCS,39139410.0,21703858.0,-5394.0,22770000.0,1.7899999618530271
9971,2020-01-31,ONCS,19790887.0,3174931.0,-7611.0,10750000.0,1.9600000381469729
9972,2020-09-30,SSD,1277865000.0,960800000.0,,43480000.0,97.16000366210938
9973,2020-06-30,SSD,1284503000.0,894212000.0,,43470000.0,83.9307632446289
9974,2020-03-31,SSD,1198248000.0,841594000.0,-62679000.0,43460000.0,61.4358024597168
9975,2019-12-31,SSD,1095366000.0,891957000.0,-9379000.0,44210000.0,79.52556610107422
9976,2020-09-30,RRBI,2490928000.0,278078000.0,-122000.0,7325000.0,43.0
9977,2020-06-30,RRBI,2361866000.0,271117000.0,-122000.0,7322000.0,43.83513641357422
9978,2020-03-31,RRBI,2010701000.0,264175000.0,-122000.0,7322000.0,37.11610794067383
9979,2020-09-30,LLNW,324046000.0,177679000.0,-1042000.0,122820000.0,5.760000228881836
9980,2020-06-30,LLNW,220508000.0,169815000.0,-1430000.0,121690000.0,7.360000133514402
9981,2020-03-31,LLNW,213014000.0,163863000.0,-1515000.0,119640000.0,5.699999809265138
9982,2019-12-31,LLNW,209369000.0,166537000.0,-1079000.0,118370000.0,4.079999923706056
9983,2020-09-30,NTCT,3077551000.0,1939320000.0,-9497000.0,73570000.0,21.82999992370605
9984,2020-06-30,NTCT,3067527000.0,1929817000.0,-3103000.0,72460000.0,25.559999465942386
9985,2020-03-31,NTCT,3120503000.0,1937919000.0,-50260000.0,72220000.0,23.670000076293945
9986,2019-12-31,NTCT,3127339000.0,1962807000.0,-25235000.0,73860000.0,24.06999969482422
9987,2020-10-03,PGTI,1060134000.0,471354000.0,,58960000.0,
9988,2020-07-04,PGTI,1040896000.0,451010000.0,,58960000.0,
9989,2020-04-04,PGTI,1025631000.0,445081000.0,-815000.0,58920000.0,
9990,2019-12-28,PGTI,922733000.0,431548000.0,-815000.0,58500000.0,
9991,2020-12-31,PNC,466679000000.0,54010000000.0,,424000000.0,
9992,2020-09-30,PNC,461817000000.0,49760000000.0,-81000000.0,424000000.0,108.75916290283205
9993,2020-06-30,PNC,458978000000.0,48928000000.0,-1000000.0,425000000.0,102.95794677734376
9994,2020-03-31,PNC,445493000000.0,45269000000.0,-1522000000.0,424000000.0,92.588134765625
9995,2020-09-30,TPX,3455400000.0,446300000.0,-100000.0,206000000.0,89.19000244140625
9996,2020-06-30,TPX,3201900000.0,240200000.0,-200000.0,206000000.0,71.94999694824219
9997,2020-03-31,TPX,3306200000.0,199000000.0,-199300000.0,206000000.0,43.709999084472656
9998,2019-12-31,TPX,3061800000.0,359500000.0,-50200000.0,215200000.0,87.05999755859375
9999,2020-09-30,LPX,1973000000.0,1142000000.0,-29000000.0,111400000.0,29.37170219421387
10000,2020-06-30,LPX,1807000000.0,1000000000.0,-29000000.0,112260000.0,25.413124084472656
10001,2020-03-31,LPX,2132000000.0,984000000.0,-29000000.0,112170000.0,16.893133163452152
10002,2019-12-31,LPX,1835000000.0,991000000.0,-158000000.0,111940000.0,29.04916000366211
10003,2020-09-30,RBCAA,6240446000.0,810362000.0,,20920000.0,28.15999984741211
10004,2020-06-30,RBCAA,6460575000.0,795619000.0,,20910000.0,32.409290313720696
10005,2020-03-31,RBCAA,5722033000.0,784046000.0,-2852000.0,20890000.0,32.437110900878906
10006,2019-12-31,RBCAA,5620319000.0,764244000.0,-838000.0,20940000.0,45.52911376953125
10007,2020-10-30,DELL,118948000000.0,883000000.0,,749000000.0,60.2599983215332
10008,2020-07-31,DELL,121276000000.0,-419000000.0,,745000000.0,59.83000183105469
10009,2020-05-01,DELL,120236000000.0,-1614000000.0,-240000000.0,740000000.0,40.0
10010,2020-01-31,DELL,118861000000.0,-1574000000.0,-140000000.0,745000000.0,48.77000045776367
10011,2020-09-30,AOSL,811748000.0,309108000.0,-412000.0,25380000.0,12.81999969482422
10012,2020-06-30,AOSL,792939000.0,293689000.0,-111000.0,25300000.0,10.880000114440918
10013,2020-03-31,AOSL,767295000.0,289879000.0,-1203000.0,25080000.0,6.4099998474121085
10014,2019-12-31,AOSL,763140000.0,295870000.0,-99000.0,24780000.0,13.619999885559082
10015,2019-12-31,AEG,440348000000.0,24421000000.0,-610500000.0,2053000000.0,4.099744796752931
10016,2020-09-30,ORLY,12503951000.0,709225000.0,-442973000.0,73270000.0,461.0799865722656
10017,2020-06-30,ORLY,11728535000.0,589100000.0,-76975000.0,74100000.0,421.6700134277344
10018,2020-03-31,ORLY,11108862000.0,108844000.0,-574052000.0,74200000.0,301.04998779296875
10019,2019-12-31,ORLY,10717160000.0,397340000.0,-124808000.0,75620000.0,438.260009765625
10020,2020-09-30,GLOG,5534620000.0,622716000.0,,95170000.0,2.6637542247772217
10021,2020-06-30,GLOG,5441961000.0,627794000.0,,95110000.0,2.720198631286621
10022,2020-03-31,GLOG,5281787000.0,617267000.0,-2996000.0,80550000.0,3.4565699100494385
10023,2019-12-31,GLOG,5223195000.0,688289000.0,-22890000.0,80870000.0,9.10201644897461
10024,2020-09-26,LSTR,1392205000.0,705634000.0,-46000.0,38380000.0,
10025,2020-06-27,LSTR,1272110000.0,649121000.0,-286000.0,38380000.0,
10026,2020-03-28,LSTR,1236433000.0,627095000.0,-118956000.0,38370000.0,
10027,2019-12-28,LSTR,1427711000.0,721469000.0,-7000.0,39470000.0,
10028,2020-09-30,WRB,28212370000.0,5995112000.0,-12957000.0,178220000.0,61.1500015258789
10029,2020-06-30,WRB,27323292000.0,5801116000.0,-96281000.0,177930000.0,57.18066787719727
10030,2020-03-31,WRB,26089929000.0,5493475000.0,-202621000.0,179840000.0,51.96391677856445
10031,2019-12-31,WRB,26643428000.0,6074939000.0,-18225000.0,183410000.0,68.70148468017578
10032,2020-09-30,IP,31840000000.0,7093000000.0,-1000000.0,393100000.0,40.09835433959961
10033,2020-06-30,IP,32519000000.0,7057000000.0,-1000000.0,393100000.0,34.339874267578125
10034,2020-03-31,IP,33215000000.0,6857000000.0,-41000000.0,392800000.0,29.88352203369141
10035,2019-12-31,IP,33471000000.0,7713000000.0,-41000000.0,392100000.0,43.67501831054688
10036,2020-09-30,OMC,23779500000.0,2638800000.0,-13900000.0,217100000.0,49.5
10037,2020-06-30,OMC,22641100000.0,2413000000.0,-5200000.0,217100000.0,53.93774795532226
10038,2020-03-31,OMC,23675900000.0,2447600000.0,-200000000.0,217100000.0,53.62757110595703
10039,2019-12-31,OMC,26783400000.0,2853900000.0,-65000000.0,217100000.0,78.36061096191406
10040,2020-09-30,AGTC,85615000.0,56202000.0,-123000.0,25860000.0,4.860000133514403
10041,2020-06-30,AGTC,100319000.0,71016000.0,-63000.0,25790000.0,5.539999961853027
10042,2020-03-31,AGTC,105104000.0,84819000.0,-63000.0,25760000.0,3.2799999713897705
10043,2019-12-31,AGTC,82251000.0,60039000.0,-63000.0,18220000.0,4.519999980926514
10044,2020-09-30,PWFL,214347000.0,79555000.0,-50000.0,31090000.0,5.630000114440918
10045,2020-06-30,PWFL,216948000.0,80320000.0,-16000.0,31020000.0,4.619999885559082
10046,2020-03-31,PWFL,215761000.0,78427000.0,-232000.0,29880000.0,3.4600000381469727
10047,2019-12-31,PWFL,223033000.0,84190000.0,-26000.0,29740000.0,6.510000228881836
10048,2020-09-27,CIR,1145207000.0,220814000.0,-1000.0,20000000.0,
10049,2020-06-28,CIR,1260367000.0,273351000.0,-1000.0,19990000.0,
10050,2020-03-29,CIR,1309077000.0,290845000.0,-1000.0,19960000.0,
10051,2019-12-31,CIR,1470945000.0,391411000.0,-1000.0,19910000.0,46.2400016784668
10052,2020-10-31,BURL,6908796000.0,286576000.0,-2911000.0,66239999.99999999,
10053,2020-08-01,BURL,6369934000.0,262260000.0,-2349000.0,66160000.0,
10054,2020-05-02,BURL,6640677000.0,279101000.0,-57542000.0,65849999.99999999,
10055,2020-02-01,BURL,5593859000.0,528149000.0,-87057000.0,65930000.00000001,
10056,2020-09-30,NREF,6165651000.0,132416000.0,-837000.0,5236000.0,14.68000030517578
10057,2020-06-30,NREF,3859258000.0,86297000.0,-837000.0,5262000.0,16.309209823608402
10058,2020-09-30,IFF,13085374000.0,6078207000.0,-70000.0,106930000.0,122.4499969482422
10059,2020-06-30,IFF,12989130000.0,5987805000.0,-6319000.0,106930000.0,121.67819213867188
10060,2020-03-31,IFF,12689076000.0,5827850000.0,-1275000.0,106810000.0,100.81139373779295
10061,2019-12-31,IFF,13287411000.0,6217304000.0,-1021000.0,106790000.0,126.469970703125
10062,2020-09-30,BMRN,6158090000.0,4053893000.0,-6022000.0,181490000.0,76.08000183105469
10063,2020-06-30,BMRN,5302110000.0,3236679000.0,-57801000.0,181150000.0,123.33999633789062
10064,2020-03-31,BMRN,4722841000.0,3239962000.0,-28844000.0,180760000.0,84.5
10065,2019-12-31,BMRN,4690039000.0,3122381000.0,-1729000.0,179840000.0,84.55000305175781
10066,2020-09-30,SE,6960576000.0,741235000.0,,489600000.0,154.0399932861328
10067,2020-03-31,SE,5232824000.0,920601000.0,-3904000.0,466080000.0,44.310001373291016
10068,2019-12-31,SE,5224169000.0,1162424000.0,-3904000.0,463240000.0,40.22000122070313
10069,2020-09-30,FSBW,2054626000.0,220550000.0,-447000.0,4263000.0,40.8143196105957
10070,2020-06-30,FSBW,2008756000.0,208641000.0,-3239000.0,4245000.0,38.18347549438477
10071,2020-03-31,FSBW,1847168000.0,200829000.0,-4989000.0,4332000.0,35.44732666015625
10072,2019-12-31,FSBW,1713056000.0,200242000.0,-230000.0,4459000.0,62.56866836547852
10073,2020-09-26,AMD,7023000000.0,3867000000.0,-73000000.0,1202000000.0,
10074,2020-06-27,AMD,6583000000.0,3305000000.0,-73000000.0,1174000000.0,
10075,2020-03-28,AMD,5864000000.0,3037000000.0,-73000000.0,1171000000.0,
10076,2019-12-28,AMD,6028000000.0,2827000000.0,-73000000.0,1170000000.0,
10077,2020-09-30,MWK,89041000.0,33421000.0,,21840000.0,8.25
10078,2020-06-30,MWK,61192000.0,5222000.0,,17760000.0,5.489999771118164
10079,2020-03-31,MWK,68704000.0,2995000.0,-112000.0,17760000.0,1.690000057220459
10080,2020-09-30,CVLT,851978000.0,419476000.0,,46680000.0,40.79999923706055
10081,2020-06-30,CVLT,865837000.0,434235000.0,,46320000.0,38.70000076293945
10082,2020-03-31,CVLT,845076000.0,411904000.0,-37172000.0,46010000.0,40.47999954223633
10083,2019-12-31,CVLT,862568000.0,417633000.0,-37172000.0,46500000.0,44.63999938964844
10084,2020-09-30,SKX,5711394000.0,2402402000.0,,154480000.0,30.21999931335449
10085,2020-06-30,SKX,5408046000.0,2224715000.0,,154450000.0,31.3799991607666
10086,2020-03-31,SKX,5395020000.0,2347722000.0,-5659000.0,153680000.0,23.739999771118164
10087,2019-12-31,SKX,4892943000.0,2314665000.0,-568000.0,153480000.0,43.18999862670898
10088,2020-12-31,ORRF,2750572000.0,246249000.0,,11200000.0,
10089,2020-09-30,ORRF,2781667000.0,232847000.0,-19000.0,11200000.0,12.643340110778807
10090,2020-06-30,ORRF,2772796000.0,225638000.0,-323000.0,11210000.0,14.392937660217285
10091,2020-03-31,ORRF,2387553000.0,210570000.0,-1510000.0,11200000.0,13.288333892822266
10092,2020-09-30,CIZN,1374217000.0,117499000.0,,5587000.0,22.420000076293945
10093,2020-06-30,CIZN,1402224000.0,119369000.0,-1000.0,5586000.0,24.711538314819336
10094,2020-03-31,CIZN,1216111000.0,118744000.0,-1000.0,5583000.0,19.71106719970703
10095,2019-12-31,CIZN,1195434000.0,112800000.0,-1000.0,5578000.0,21.183853149414066
10096,2020-09-30,GTLS,2452900000.0,1286200000.0,,35290000.0,70.26999664306639
10097,2020-06-30,GTLS,2452600000.0,1240700000.0,,35230000.0,48.4900016784668
10098,2020-03-31,GTLS,2423000000.0,1210100000.0,-21000000.0,35950000.0,28.979999542236328
10099,2019-12-31,GTLS,2481400000.0,1227600000.0,-21000000.0,35800000.0,67.48999786376953
10100,2020-09-30,AROC,2865668000.0,949685000.0,-960000.0,152970000.0,5.271350860595703
10101,2020-06-30,AROC,2928393000.0,950873000.0,-35000.0,152950000.0,6.23105001449585
10102,2020-03-31,AROC,3016839000.0,999472000.0,-799000.0,152930000.0,3.493135690689087
10103,2019-12-31,AROC,3109975000.0,1085963000.0,-799000.0,151930000.0,9.171600341796877
10104,2020-09-30,CWT,3506434000.0,890192000.0,-99000.0,49840000.0,43.24885177612305
10105,2020-06-30,CWT,3359933000.0,782023000.0,-106000.0,49400000.0,47.26432800292969
10106,2020-03-31,CWT,3240845000.0,755140000.0,-1373000.0,48710000.0,49.62501907348633
10107,2019-12-31,CWT,3111308000.0,779906000.0,-142000.0,48530000.0,50.64739990234375
10108,2020-09-30,DXC,25670000000.0,4401000000.0,,254190000.0,17.850000381469727
10109,2020-06-30,DXC,27894000000.0,4593000000.0,-3000000.0,254090000.0,16.5
10110,2020-03-31,DXC,26006000000.0,4785000000.0,-1000000.0,253530000.0,13.050000190734865
10111,2019-12-31,DXC,29599000000.0,8749000000.0,-89000000.0,253470000.0,36.86178207397461
10112,2020-09-30,RCL,31828810000.0,8328594000.0,,214700000.0,64.73000335693361
10113,2020-06-30,RCL,33306543000.0,8963905000.0,,209390000.0,50.29999923706055
10114,2020-03-31,RCL,33445053000.0,10231775000.0,,209370000.0,32.169998168945305
10115,2019-12-31,RCL,30320284000.0,12163846000.0,-99582000.0,208800000.0,132.19776916503906
10116,2020-10-30,NTAP,8420000000.0,370000000.0,-1000000.0,222000000.0,43.88999938964844
10117,2020-07-31,NTAP,8416000000.0,284000000.0,-33000000.0,222000000.0,43.82312393188477
10118,2020-04-24,NTAP,7522000000.0,242000000.0,-163000000.0,219000000.0,42.12923812866211
10119,2020-01-24,NTAP,7483000000.0,282000000.0,-503000000.0,222000000.0,57.815147399902344
10120,2020-11-27,SGH,784725000.0,278318000.0,-3483000.0,24760000.0,
10121,2020-08-28,SGH,786608000.0,282104000.0,-96000.0,24420000.0,24.90999984741211
10122,2020-05-29,SGH,792300000.0,264519000.0,-282000.0,24140000.0,26.78000068664551
10123,2020-02-28,SGH,808437000.0,307051000.0,-351000.0,23990000.0,26.84000015258789
10124,2020-09-30,XEC,4605970000.0,1543802000.0,-2316000.0,101970000.0,24.16428565979004
10125,2020-06-30,XEC,4869788000.0,1850847000.0,-24000.0,102150000.0,27.097126007080078
10126,2020-03-31,XEC,6218346000.0,2789500000.0,-165000.0,102100000.0,16.431888580322266
10127,2019-12-31,XEC,7140029000.0,3576141000.0,-2823000.0,102140000.0,50.99769592285156
10128,2020-09-30,NEX,1211178000.0,613918000.0,-49000.0,214360000.0,1.850000023841858
10129,2020-06-30,NEX,1309586000.0,711589000.0,-793000.0,214090000.0,2.450000047683716
10130,2020-03-31,NEX,1786859000.0,817707000.0,-1151000.0,213330000.0,1.1699999570846558
10131,2019-12-31,NEX,1664907000.0,886772000.0,-2495000.0,212410000.0,6.699999809265138
10132,2020-09-30,WOW,2499300000.0,-222500000.0,,86860000.0,5.190000057220459
10133,2020-06-30,WOW,2494400000.0,-238600000.0,-300000.0,87060000.0,5.269999980926514
10134,2020-03-31,WOW,2494700000.0,-246800000.0,-700000.0,86760000.0,4.760000228881836
10135,2019-12-31,WOW,2471600000.0,-245900000.0,-100000.0,84100000.0,7.420000076293945
10136,2020-09-30,WRLD,932290939.0,367275151.0,-43399852.0,7002000.0,105.5500030517578
10137,2020-06-30,WRLD,902644599.0,391242915.0,-19571152.0,7452000.0,65.51999664306639
10138,2020-03-31,WRLD,1030086435.0,411963067.0,-7389052.0,7808000.0,54.61000061035156
10139,2020-09-30,MANT,2194448000.0,1553716000.0,-237000.0,40360000.0,68.87999725341797
10140,2020-06-30,MANT,2174769000.0,1533089000.0,-237000.0,40330000.0,68.19087219238281
10141,2020-03-31,MANT,2230454000.0,1510349000.0,-777000.0,40250000.0,72.0490951538086
10142,2019-12-31,MANT,2107914000.0,1490642000.0,-27000.0,40180000.0,78.8951416015625
10143,2020-09-26,RYAM,2490443000.0,700144000.0,-18000.0,63330000.0,
10144,2020-06-27,RYAM,2445292000.0,648726000.0,-18000.0,63350000.0,
10145,2020-03-28,RYAM,2450844000.0,639618000.0,-438000.0,63250000.0,
10146,2019-12-31,RYAM,2480147000.0,682798000.0,-1048000.0,63140000.0,3.839999914169312
10147,2020-09-30,LKQ,12161212000.0,5388188000.0,,304330000.0,27.729999542236328
10148,2020-06-30,LKQ,12035299000.0,5118506000.0,,304030000.0,26.20000076293945
10149,2020-03-31,LKQ,12354070000.0,4957835000.0,-88006000.0,303940000.0,20.51000022888184
10150,2019-12-31,LKQ,12779956000.0,5008876000.0,-88006000.0,306730000.0,35.70000076293945
10151,2020-09-30,AFI,508600000.0,244900000.0,,21630000.0,3.4500000476837163
10152,2020-06-30,AFI,515700000.0,251800000.0,,21590000.0,2.990000009536743
10153,2020-03-31,AFI,510500000.0,255900000.0,,21560000.0,1.4299999475479126
10154,2019-12-31,AFI,502200000.0,268300000.0,-200000.0,21520000.0,4.269999980926514
10155,2020-09-30,CNDT,4360000000.0,1183000000.0,,209270000.0,3.1800000667572017
10156,2020-06-30,CNDT,4326000000.0,1175000000.0,,209220000.0,2.390000104904175
10157,2020-03-31,CNDT,4394000000.0,1220000000.0,-3000000.0,209060000.0,2.450000047683716
10158,2019-12-31,CNDT,4514000000.0,1300000000.0,-10000000.0,211510000.0,6.199999809265138
10159,2020-09-30,ICON,445590000.0,-268582000.0,,13160000.0,0.7099999785423279
10160,2020-06-30,ICON,453027000.0,-321804000.0,-18000.0,11840000.0,0.9300000071525574
10161,2020-03-31,ICON,465251000.0,-307019000.0,-66000.0,11840000.0,0.6600000262260437
10162,2019-12-31,ICON,506060000.0,-282880000.0,-108000.0,11720000.0,1.350000023841858
10163,2020-12-31,NCBS,,538068000.0,,10010000.0,
10164,2020-09-30,NCBS,4706375000.0,538068000.0,-13746000.0,10200000.0,54.61000061035156
10165,2020-06-30,NCBS,4541228000.0,532033000.0,-4000.0,10420000.0,54.79999923706055
10166,2020-03-31,NCBS,3732554000.0,510971000.0,-15197000.0,10410000.0,54.58000183105469
10167,2020-09-30,LBRDK,12861689000.0,10487250000.0,-285898000.0,179900000.0,142.8699951171875
10168,2020-06-30,LBRDK,12335399000.0,10720734000.0,-1000.0,181930000.0,123.95999908447266
10169,2020-03-31,LBRDK,12225154000.0,10646971000.0,-1944000.0,181930000.0,110.72000122070312
10170,2019-12-31,LBRDK,12256342000.0,10667946000.0,-1944000.0,181900000.0,125.75
10171,2020-09-30,AIHS,19998122.0,4900588.0,,43360000.0,0.6100000143051147
10172,2020-06-30,AIHS,15843629.0,832616.0,,29010000.0,0.7360000014305115
10173,2020-03-31,AIHS,15630718.0,2803697.0,-3150006.0,29010000.0,0.4379999935626984
10174,2019-12-31,AIHS,14711042.0,6369920.0,-3150006.0,28840000.0,0.6700000166893005
10175,2020-09-30,PK,10853000000.0,5104000000.0,,235610000.0,9.989999771118164
10176,2020-06-30,PK,11059000000.0,5375000000.0,,235600000.0,9.890000343322754
10177,2020-03-31,PK,11277000000.0,5630000000.0,-72000000.0,235430000.0,7.9099998474121085
10178,2019-12-31,PK,11290000000.0,6496000000.0,-72000000.0,239390000.0,24.545597076416016
10179,2020-10-24,HOME,2369860000.0,399638000.0,,64769999.99999999,
10180,2020-07-25,HOME,2330787000.0,343443000.0,-12000.0,64190000.0,
10181,2020-04-25,HOME,2468362000.0,251716000.0,-16000.0,64190000.0,
10182,2020-01-25,HOME,2679547000.0,608611000.0,-16000.0,64110000.0,
10183,2020-09-30,ARA,1160201000.0,-80423000.0,-245000.0,34490000.0,6.9000000953674325
10184,2020-06-30,ARA,1199699000.0,-77278000.0,-3000.0,34490000.0,6.519999980926514
10185,2020-03-31,ARA,1124046000.0,-86591000.0,-427000.0,33740000.0,6.610000133514402
10186,2019-12-31,ARA,1086791000.0,-79450000.0,-49000.0,32980000.0,10.369999885559082
10187,2020-09-30,KSU,10365600000.0,4462600000.0,-111200000.0,93710000.0,180.8300018310547
10188,2020-06-30,KSU,10288100000.0,4414900000.0,-100000000.0,94330000.0,148.96749877929688
10189,2020-03-31,KSU,9765700000.0,4432500000.0,-111700000.0,95010000.0,126.57857513427734
10190,2020-09-30,FREE,540296000.0,307221000.0,,38430000.0,8.340000152587889
10191,2020-03-31,FREE,306028728.0,5000003.0,,37500000.0,9.869999885559082
10192,2020-09-30,NFE,1399813000.0,90741000.0,-239000.0,168740000.0,44.0099983215332
10193,2020-06-30,NFE,1421513000.0,143003000.0,-33000.0,168590000.0,12.915046691894533
10194,2020-03-31,NFE,1489116000.0,71524000.0,-6084000.0,168580000.0,9.75604248046875
10195,2020-06-30,MT,81301000000.0,35774000000.0,-13000000.0,1093000000.0,10.729999542236328
10196,2020-03-31,MT,81328000000.0,34249000000.0,-13000000.0,1012000000.0,9.329999923706056
10197,2019-12-31,MT,87908000000.0,38521000000.0,-13000000.0,1012000000.0,17.540000915527347
10198,2020-09-30,PB,33197599000.0,6034877000.0,-4903000.0,92560000.0,51.83000183105469
10199,2020-06-30,PB,32966649000.0,5948122000.0,-4903000.0,92660000.0,58.85411071777344
10200,2020-03-31,PB,31743499000.0,5855574000.0,-110061000.0,92650000.0,47.46263885498047
10201,2019-12-31,PB,32185708000.0,5970835000.0,-110061000.0,94750000.0,70.06366729736328
10202,2020-06-30,ROP,19142300000.0,9879700000.0,,104390000.0,387.25079345703125
10203,2020-03-31,ROP,18137800000.0,9591300000.0,,104390000.0,310.4891357421875
10204,2019-12-31,ROP,18108900000.0,9491900000.0,-2300000.0,104100000.0,352.22882080078125
10205,2020-09-30,CPF,6648142000.0,543903000.0,,28180000.0,13.56999969482422
10206,2020-06-30,CPF,6632972000.0,544271000.0,,28150000.0,15.799570083618164
10207,2020-03-31,CPF,6108548000.0,533781000.0,-4749000.0,28120000.0,15.464285850524902
