,ticker,ebit_date,ebit,ass_tot_date,ass_tot,book_equ_date,book_equ,share_rep_date,share_rep
0,GWW,2020-09-30,374000000,2020-09-30,6583000000.0,2020-09-30,2131000000.0,2020-09-30,-2000000.0
1,GWW,2020-06-30,206000000,2020-06-30,7194000000.0,2020-06-30,1929000000.0,2020-06-30,-10000000.0
2,GWW,2020-03-31,343000000,2020-03-31,7177000000.0,2020-03-31,1810000000.0,2020-03-31,-105000000.0
3,GWW,2019-12-31,326000000,2019-12-31,6005000000.0,2019-12-31,1855000000.0,2019-12-31,-101000000.0
0,INFU,2020-09-30,3253000,2020-09-30,80308000.0,2020-09-30,29389000.0,2020-09-30,-528000.0
1,INFU,2020-06-30,4506000,2020-06-30,83969000.0,2020-06-30,26202000.0,2020-06-30,-315000.0
2,INFU,2020-03-31,33000,2020-03-31,82678000.0,2020-03-31,22020000.0,2020-03-31,-426000.0
3,INFU,2019-12-31,1850000,2019-12-31,79224000.0,2019-12-31,22334000.0,2019-12-31,-422000.0
0,BAC,2020-12-31,0,2020-12-31,2819627000000.0,2020-12-31,248414000000.0,2020-12-31,
1,BAC,2020-09-30,0,2020-09-30,2738452000000.0,2020-09-30,245423000000.0,2020-09-30,-114000000.0
2,BAC,2020-06-30,0,2020-06-30,2741688000000.0,2020-06-30,242210000000.0,2020-06-30,-286000000.0
3,BAC,2020-03-31,0,2020-03-31,2619954000000.0,2020-03-31,241491000000.0,2020-03-31,-6362000000.0
0,GTYH,2020-09-30,-7270000,2020-09-30,425303000.0,2020-09-30,314082000.0,2020-09-30,
1,GTYH,2020-06-30,-7603000,2020-06-30,428685000.0,2020-06-30,310866000.0,2020-06-30,
2,GTYH,2020-03-31,-13025000,2020-03-31,431366000.0,2020-03-31,317235000.0,2020-03-31,
3,GTYH,2019-12-31,-11915000,2019-12-31,434393000.0,2019-12-31,325623000.0,2019-12-31,-14000.0
0,CABO,2020-09-30,98205000,2020-09-30,3826808000.0,2020-09-30,1384399000.0,2020-09-30,-38000.0
1,CABO,2020-06-30,92990000,2020-06-30,3743450000.0,2020-06-30,1323546000.0,2020-06-30,-27000.0
2,CABO,2020-03-31,89122000,2020-03-31,3298359000.0,2020-03-31,810891000.0,2020-03-31,-5796000.0
3,CABO,2019-12-31,93587000,2019-12-31,3151831000.0,2019-12-31,841569000.0,2019-12-31,-125000.0
0,ICLR,2020-09-30,108401000,2020-09-30,3065298000.0,2020-09-30,1711116000.0,2020-09-30,
1,ICLR,2020-06-30,75038000,2020-06-30,2858720000.0,2020-06-30,1578483000.0,2020-06-30,
2,ICLR,2020-03-31,106291000,2020-03-31,2841332000.0,2020-03-31,1513852000.0,2020-03-31,-175000000.0
3,ICLR,2019-12-31,115326000,2019-12-31,2907512000.0,2019-12-31,1618055000.0,2019-12-31,-5358000.0
0,MBI,2020-09-30,10000000,2020-09-30,6551000000.0,2020-09-30,230000000.0,2020-09-30,-66000000.0
1,MBI,2020-06-30,-32000000,2020-06-30,6613000000.0,2020-06-30,347000000.0,2020-06-30,-72000000.0
2,MBI,2020-03-31,-233000000,2020-03-31,6632000000.0,2020-03-31,484000000.0,2020-03-31,-62000000.0
3,MBI,2019-12-31,-121000000,2019-12-31,7284000000.0,2019-12-31,826000000.0,2019-12-31,-10000000.0
0,GGG,2020-09-25,123413000,2020-09-25,1993995000.0,2020-09-25,1165937000.0,2020-09-25,-1000.0
1,GGG,2020-06-26,78192000,2020-06-26,1962459000.0,2020-06-26,1026968000.0,2020-06-26,-19967000.0
2,GGG,2020-03-27,88009000,2020-03-27,1947340000.0,2020-03-27,1018658000.0,2020-03-27,-83972000.0
3,GGG,2019-12-27,105315000,2019-12-27,1692210000.0,2019-12-27,1024931000.0,2019-12-27,-4361000.0
0,ONVO,2020-09-30,-6142000,2020-09-30,20644000.0,2020-09-30,19986000.0,2020-09-30,-2000.0
1,ONVO,2020-06-30,-2786000,2020-06-30,25621000.0,2020-06-30,24786000.0,2020-06-30,-1000.0
2,ONVO,2020-03-31,-1763000,2020-03-31,28441000.0,2020-03-31,26631000.0,2020-03-31,-1000.0
3,ONVO,2019-12-31,-3093000,2019-12-31,31312000.0,2019-12-31,28954000.0,2019-12-31,-1000.0
0,JYNT,2020-09-30,1705356,2020-09-30,52052811.0,2020-09-30,9420993.0,2020-09-30,-488.0
1,JYNT,2020-06-30,203978,2020-06-30,49608067.0,2020-06-30,7501551.0,2020-06-30,-488.0
2,JYNT,2020-03-31,754543,2020-03-31,46414121.0,2020-03-31,6922864.0,2020-03-31,-3774.0
3,JYNT,2019-12-31,1340557,2019-12-31,43705667.0,2019-12-31,5720400.0,2019-12-31,-1.0
0,AGS,2020-09-30,-470000,2020-09-30,777958000.0,2020-09-30,63815000.0,2020-09-30,-123000.0
1,AGS,2020-06-30,-27930000,2020-06-30,792851000.0,2020-06-30,71908000.0,2020-06-30,-12000.0
2,AGS,2020-03-31,-5128000,2020-03-31,750708000.0,2020-03-31,112542000.0,2020-03-31,-348000.0
3,AGS,2019-12-31,7868000,2019-12-31,762378000.0,2019-12-31,133784000.0,2019-12-31,-187000.0
0,GNTY,2020-12-31,0,2020-12-31,2740832000.0,2020-12-31,272643000.0,2020-12-31,
1,GNTY,2020-09-30,0,2020-09-30,2662684000.0,2020-09-30,266853000.0,2020-09-30,-633000.0
2,GNTY,2020-06-30,0,2020-06-30,2667195000.0,2020-06-30,258875000.0,2020-06-30,-2660000.0
3,GNTY,2020-03-31,0,2020-03-31,2390984000.0,2020-03-31,253646000.0,2020-03-31,-10817000.0
0,HBMD,2020-09-30,0,2020-09-30,2559184000.0,2020-09-30,289500000.0,2020-09-30,
1,HBMD,2020-06-30,0,2020-06-30,2463450000.0,2020-06-30,283281000.0,2020-06-30,
2,HBMD,2020-03-31,0,2020-03-31,2507894000.0,2020-03-31,315358000.0,2020-03-31,-6677000.0
3,HBMD,2019-12-31,0,2019-12-31,2374619000.0,2019-12-31,314148000.0,2019-12-31,-254000.0
0,OPES,2020-09-30,-361978,2020-09-30,48724086.0,2020-09-30,5000001.0,2020-09-30,-5296.0
1,OPES,2020-06-30,-216974,2020-06-30,48745135.0,2020-06-30,5000004.0,2020-06-30,-5296.0
2,OPES,2020-03-31,-343592,2020-03-31,48524165.0,2020-03-31,5000008.0,2020-03-31,-47163220.0
3,OPES,2019-12-31,-268375,2019-12-31,94688739.0,2019-12-31,5000007.0,2019-12-31,-2378972.0
0,ELF,2020-09-30,1968000,2020-09-30,473424000.0,2020-09-30,254653000.0,2020-09-30,
1,ELF,2020-06-30,3009000,2020-06-30,462068000.0,2020-06-30,248708000.0,2020-06-30,
2,ELF,2020-03-31,1040000,2020-03-31,453104000.0,2020-03-31,242171000.0,2020-03-31,-4358000.0
3,ELF,2019-12-31,12888000,2019-12-31,456251000.0,2019-12-31,242447000.0,2019-12-31,-1000000.0
0,OCX,2020-09-30,-7224000,2020-09-30,57776000.0,2020-09-30,34639000.0,2020-09-30,
1,OCX,2020-06-30,-8346000,2020-06-30,63455000.0,2020-06-30,39593000.0,2020-06-30,
2,OCX,2020-03-31,-8431000,2020-03-31,59503000.0,2020-03-31,36625000.0,2020-03-31,-14000.0
3,OCX,2019-12-31,-7523000,2019-12-31,39859000.0,2019-12-31,30838000.0,2019-12-31,-14000.0
0,SNX,2020-11-30,341133000,2020-11-30,13468590000.0,2020-11-30,4338860000.0,2020-11-30,
1,SNX,2020-08-31,234299000,2020-08-31,13263107000.0,2020-08-31,4093582000.0,2020-08-31,-166000.0
2,SNX,2020-05-31,198193000,2020-05-31,12639159000.0,2020-05-31,3834381000.0,2020-05-31,-3502000.0
3,SNX,2020-02-29,203724000,2020-02-29,11727054000.0,2020-02-29,3855688000.0,2020-02-29,-2480000.0
0,AAL,2020-09-30,-3716000000,2020-09-30,62773000000.0,2020-09-30,-5528000000.0,2020-09-30,
1,AAL,2020-06-30,-4060000000,2020-06-30,64544000000.0,2020-06-30,-3169000000.0,2020-06-30,-2000000.0
2,AAL,2020-03-31,-1216000000,2020-03-31,58580000000.0,2020-03-31,-2636000000.0,2020-03-31,-171000000.0
3,AAL,2019-12-31,923000000,2019-12-31,59995000000.0,2019-12-31,-118000000.0,2019-12-31,-272000000.0
0,BKTI,2020-09-30,1042000,2020-09-30,34986000.0,2020-09-30,21645000.0,2020-09-30,
1,BKTI,2020-06-30,185000,2020-06-30,34610000.0,2020-06-30,21160000.0,2020-06-30,-26000.0
2,BKTI,2020-03-31,-848000,2020-03-31,35712000.0,2020-03-31,21642000.0,2020-03-31,-243000.0
3,BKTI,2019-12-31,-2382000,2019-12-31,37940000.0,2019-12-31,23276000.0,2019-12-31,-238000.0
0,SQ,2020-09-30,49342000,2020-09-30,8114276000.0,2020-09-30,2062835000.0,2020-09-30,-88953000.0
1,SQ,2020-06-30,-23052000,2020-06-30,7812272000.0,2020-06-30,1926307000.0,2020-06-30,-44882000.0
2,SQ,2020-03-31,-90288000,2020-03-31,6003873000.0,2020-03-31,1807945000.0,2020-03-31,-48772000.0
3,SQ,2019-12-31,17348000,2019-12-31,4551258000.0,2019-12-31,1715050000.0,2019-12-31,-48220000.0
0,MYO,2020-09-30,-2545101,2020-09-30,15356786.0,2020-09-30,12982533.0,2020-09-30,
1,MYO,2020-06-30,-2848547,2020-06-30,12828105.0,2020-06-30,10053258.0,2020-06-30,-1855.0
2,MYO,2020-03-31,-3422427,2020-03-31,15912049.0,2020-03-31,11782757.0,2020-03-31,-1855.0
3,MYO,2019-12-31,-2580816,2019-12-31,6598693.0,2019-12-31,1824708.0,2019-12-31,-2.0
0,AMWD,2020-10-31,36274000,2020-10-31,1672878000.0,2020-10-31,745194000.0,2020-10-31,-176000.0
1,AMWD,2020-07-31,30257000,2020-07-31,1667437000.0,2020-07-31,721520000.0,2020-07-31,-534000.0
2,AMWD,2020-04-30,27112000,2020-04-30,1622806000.0,2020-04-30,700538000.0,2020-04-30,-534000.0
3,AMWD,2020-01-31,24033000,2020-01-31,1593834000.0,2020-01-31,689285000.0,2020-01-31,-534000.0
0,SCSC,2020-09-30,10418000,2020-09-30,1733344000.0,2020-09-30,671227000.0,2020-09-30,
1,SCSC,2020-06-30,7705000,2020-06-30,1692094000.0,2020-06-30,678246000.0,2020-06-30,
2,SCSC,2020-03-31,6907000,2020-03-31,2073801000.0,2020-03-31,897678000.0,2020-03-31,
3,SCSC,2019-12-31,21772000,2019-12-31,2210130000.0,2019-12-31,927580000.0,2019-12-31,-1342000.0
0,WPX,2020-09-30,-114000000,2020-09-30,9501000000.0,2020-09-30,4536000000.0,2020-09-30,
1,WPX,2020-06-30,-473000000,2020-06-30,9858000000.0,2020-06-30,4681000000.0,2020-06-30,
2,WPX,2020-03-31,-199000000,2020-03-31,10096000000.0,2020-03-31,5080000000.0,2020-03-31,-52000000.0
3,WPX,2019-12-31,-122000000,2019-12-31,8413000000.0,2019-12-31,4515000000.0,2019-12-31,-15000000.0
0,ARR,2020-09-30,0,2020-09-30,5944501000.0,2020-09-30,892264000.0,2020-09-30,
1,ARR,2020-06-30,0,2020-06-30,5563987000.0,2020-06-30,851226000.0,2020-06-30,
2,ARR,2020-03-31,0,2020-03-31,5065179000.0,2020-03-31,786245000.0,2020-03-31,-777000.0
3,ARR,2019-12-31,0,2019-12-31,13272420000.0,2019-12-31,1436699000.0,2019-12-31,-777000.0
0,DY,2020-10-24,46960000,2020-10-24,2065064000.0,2020-10-24,913124000.0,2020-10-24,-171000.0
1,DY,2020-07-25,54482000,2020-07-25,2144687000.0,2020-07-25,873748000.0,2020-07-25,-3000.0
2,DY,2020-04-25,22358000,2020-04-25,2812864000.0,2020-04-25,833894000.0,2020-04-25,-326000.0
3,DY,2020-01-25,-3192000,2020-01-25,2217631000.0,2020-01-25,868604000.0,2020-01-25,-516000.0
0,DRQ,2020-09-30,-742000,2020-09-30,1159539000.0,2020-09-30,1037562000.0,2020-09-30,
1,DRQ,2020-06-30,-5186000,2020-06-30,1147691000.0,2020-06-30,1015387000.0,2020-06-30,
2,DRQ,2020-03-31,-2357000,2020-03-31,1136110000.0,2020-03-31,1024201000.0,2020-03-31,-25000000.0
3,DRQ,2019-12-31,2269000,2019-12-31,1206565000.0,2019-12-31,1090701000.0,2019-12-31,-21351000.0
0,DSSI,2020-09-30,-1809000,2020-09-30,2060113000.0,2020-09-30,1250491000.0,2020-09-30,-52000.0
1,DSSI,2020-06-30,56210000,2020-06-30,2106354000.0,2020-06-30,1259323000.0,2020-06-30,-693000.0
2,DSSI,2020-03-31,56624000,2020-03-31,2127379000.0,2020-03-31,1214091000.0,2020-03-31,-1418000.0
3,DSSI,2019-12-31,41369000,2019-12-31,2128382000.0,2019-12-31,1169131000.0,2019-12-31,-1418000.0
0,FFIC,2020-09-30,0,2020-09-30,7063056000.0,2020-09-30,586406000.0,2020-09-30,-7000.0
1,FFIC,2020-06-30,0,2020-06-30,7162659000.0,2020-06-30,571921000.0,2020-06-30,-30000.0
2,FFIC,2020-03-31,0,2020-03-31,7245410000.0,2020-03-31,549683000.0,2020-03-31,-3835000.0
3,FFIC,2019-12-31,0,2019-12-31,7017776000.0,2019-12-31,579672000.0,2019-12-31,-3835000.0
0,JMIA,2020-09-30,-27955000,2020-09-30,195604000.0,2020-09-30,78793000.0,2020-09-30,
1,JMIA,2020-06-30,-38470000,2020-06-30,228399000.0,2020-06-30,109113000.0,2020-06-30,
2,JMIA,2020-03-31,-43746000,2020-03-31,253743000.0,2020-03-31,146231000.0,2020-03-31,
3,JMIA,2019-12-31,-58913000,2019-12-31,297182000.0,2019-12-31,183072000.0,2019-12-31,-16000.0
0,LXRX,2020-09-30,-46143000,2020-09-30,178928000.0,2020-09-30,87639000.0,2020-09-30,
1,LXRX,2020-06-30,-62979000,2020-06-30,322540000.0,2020-06-30,-10687000.0,2020-06-30,-103000.0
2,LXRX,2020-03-31,-62438000,2020-03-31,370567000.0,2020-03-31,54777000.0,2020-03-31,-923000.0
3,LXRX,2019-12-31,-47217000,2019-12-31,417715000.0,2019-12-31,117101000.0,2019-12-31,-923000.0
0,ORI,2020-09-30,316600000,2020-09-30,22248700000.0,2020-09-30,6074600000.0,2020-09-30,
1,ORI,2020-06-30,509500000,2020-06-30,21650300000.0,2020-06-30,5858900000.0,2020-06-30,
2,ORI,2020-03-31,-758000000,2020-03-31,20352200000.0,2020-03-31,5142900000.0,2020-03-31,-50000000.0
3,ORI,2019-12-31,355300000,2019-12-31,21076300000.0,2019-12-31,6000100000.0,2019-12-31,-50000000.0
0,AAME,2020-09-30,2796000,2020-09-30,384952000.0,2020-09-30,127960000.0,2020-09-30,-81000.0
1,AAME,2020-06-30,8695000,2020-06-30,385737000.0,2020-06-30,123839000.0,2020-06-30,-10000.0
2,AAME,2020-03-31,-9751000,2020-03-31,347861000.0,2020-03-31,101463000.0,2020-03-31,-10000.0
3,AAME,2019-12-31,2147000,2019-12-31,377626000.0,2019-12-31,118339000.0,2019-12-31,-20000.0
0,L,2020-09-30,330000000,2020-09-30,79464000000.0,2020-09-30,17372000000.0,2020-09-30,-187000000.0
1,L,2020-06-30,-931000000,2020-06-30,78439000000.0,2020-06-30,17204000000.0,2020-06-30,-33000000.0
2,L,2020-03-31,-203000000,2020-03-31,79254000000.0,2020-03-31,16966000000.0,2020-03-31,-458000000.0
3,L,2019-12-31,482000000,2019-12-31,82243000000.0,2019-12-31,19119000000.0,2019-12-31,-408000000.0
0,AX,2020-09-30,0,2020-09-30,13382238000.0,2020-09-30,1231902000.0,2020-09-30,-15435000.0
1,AX,2020-06-30,0,2020-06-30,13851900000.0,2020-06-30,1225783000.0,2020-06-30,-5762000.0
2,AX,2020-03-31,0,2020-03-31,12159919000.0,2020-03-31,1179389000.0,2020-03-31,-36728000.0
3,AX,2019-12-31,0,2019-12-31,12269288000.0,2019-12-31,1155689000.0,2019-12-31,-828000.0
0,WEX,2020-09-30,48207000,2020-09-30,8313912000.0,2020-09-30,2084930000.0,2020-09-30,-378000.0
1,WEX,2020-06-30,28782000,2020-06-30,7906739000.0,2020-06-30,1976945000.0,2020-06-30,-76000.0
2,WEX,2020-03-31,74829000,2020-03-31,7698155000.0,2020-03-31,1866837000.0,2020-03-31,-8817000.0
3,WEX,2019-12-31,110358000,2019-12-31,8298418000.0,2019-12-31,1926947000.0,2019-12-31,-313000.0
0,GPK,2020-09-30,131000000,2020-09-30,7682000000.0,2020-09-30,1427600000.0,2020-09-30,-90000000.0
1,GPK,2020-06-30,141200000,2020-06-30,7666400000.0,2020-06-30,1520900000.0,2020-06-30,-38100000.0
2,GPK,2020-03-31,36800000,2020-03-31,7446200000.0,2020-03-31,1506800000.0,2020-03-31,-128200000.0
3,GPK,2019-12-31,107200000,2019-12-31,7289900000.0,2019-12-31,1570200000.0,2019-12-31,-128200000.0
0,LMST,2020-12-31,0,2020-12-31,1312302000.0,2020-12-31,116024000.0,2020-12-31,
1,LMST,2020-09-30,0,2020-09-30,1291624000.0,2020-09-30,112286000.0,2020-09-30,
2,LMST,2020-06-30,0,2020-06-30,1304508000.0,2020-06-30,109056000.0,2020-06-30,-38000.0
3,LMST,2020-03-31,0,2020-03-31,1274210000.0,2020-03-31,104511000.0,2020-03-31,-37000.0
0,GCBC,2020-12-31,0,2020-12-31,1864929000.0,2020-12-31,138736000.0,2020-12-31,
1,GCBC,2020-09-30,0,2020-09-30,1799140000.0,2020-09-30,133022000.0,2020-09-30,
2,GCBC,2020-06-30,0,2020-06-30,1676803000.0,2020-06-30,128805000.0,2020-06-30,
3,GCBC,2020-03-31,0,2020-03-31,1584472000.0,2020-03-31,123993000.0,2020-03-31,-593000.0
0,HAL,2020-12-31,262000000,2020-12-31,20680000000.0,2020-12-31,4974000000.0,2020-12-31,
1,HAL,2020-09-30,256000000,2020-09-30,20874000000.0,2020-09-30,5200000000.0,2020-09-30,
2,HAL,2020-06-30,-418000000,2020-06-30,21104000000.0,2020-06-30,5189000000.0,2020-06-30,
3,HAL,2020-03-31,477000000,2020-03-31,23622000000.0,2020-03-31,6830000000.0,2020-03-31,-100000000.0
0,CPB,2020-11-01,467000000,2020-11-01,12417000000.0,2020-11-01,2769000000.0,2020-11-01,-13000000.0
1,CPB,2020-08-02,186000000,2020-08-02,12372000000.0,2020-08-02,2563000000.0,2020-08-02,-2000000.0
2,CPB,2020-04-26,332000000,2020-04-26,12718000000.0,2020-04-26,2575000000.0,2020-04-26,-1000000.0
3,CPB,2020-01-26,375000000,2020-01-26,11654000000.0,2020-01-26,2494000000.0,2020-01-26,-1000000.0
0,SQBG,2020-09-30,15298000,2020-09-30,631289000.0,2020-09-30,29940000.0,2020-09-30,
1,SQBG,2020-06-30,11451000,2020-06-30,629556000.0,2020-06-30,24695000.0,2020-06-30,-5000.0
2,SQBG,2020-03-31,2524000,2020-03-31,626189000.0,2020-03-31,26577000.0,2020-03-31,-36000.0
3,SQBG,2019-12-31,9174000,2019-12-31,723244000.0,2019-12-31,113716000.0,2019-12-31,-24000.0
0,AVGO,2020-11-01,1459000000,2020-11-01,75933000000.0,2020-11-01,23874000000.0,2020-11-01,-185000000.0
1,AVGO,2020-08-02,1075000000,2020-08-02,79298000000.0,2020-08-02,23557000000.0,2020-08-02,-192000000.0
2,AVGO,2020-05-03,827000000,2020-05-03,81548000000.0,2020-05-03,23942000000.0,2020-05-03,-219000000.0
3,AVGO,2020-02-02,883000000,2020-02-02,81006000000.0,2020-02-02,24368000000.0,2020-02-02,-169000000.0
0,PRO,2020-09-30,-16163000,2020-09-30,551442000.0,2020-09-30,129034000.0,2020-09-30,-113000.0
1,PRO,2020-06-30,-15139000,2020-06-30,427278000.0,2020-06-30,118170000.0,2020-06-30,-49000.0
2,PRO,2020-03-31,-21352000,2020-03-31,456677000.0,2020-03-31,129610000.0,2020-03-31,-20172000.0
3,PRO,2019-12-31,-14817000,2019-12-31,513307000.0,2019-12-31,164996000.0,2019-12-31,-2155000.0
0,HSII,2020-09-30,9882000,2020-09-30,713309000.0,2020-09-30,261066000.0,2020-09-30,
1,HSII,2020-06-30,8984000,2020-06-30,788358000.0,2020-06-30,286203000.0,2020-06-30,
2,HSII,2020-03-31,18152000,2020-03-31,792530000.0,2020-03-31,311765000.0,2020-03-31,-1550000.0
3,HSII,2019-12-31,14468000,2019-12-31,844173000.0,2019-12-31,309115000.0,2019-12-31,-1550000.0
0,SCS,2020-11-27,11400000,2020-11-27,2385300000.0,2020-11-27,947800000.0,2020-11-27,-400000.0
1,SCS,2020-08-28,100000000,2020-08-28,2439700000.0,2020-08-28,948100000.0,2020-08-28,-400000.0
2,SCS,2020-05-29,-37300000,2020-05-29,2539500000.0,2020-05-29,881000000.0,2020-05-29,-42300000.0
3,SCS,2020-02-28,47700000,2020-02-28,2565400000.0,2020-02-28,970400000.0,2020-02-28,-42300000.0
0,KBAL,2020-09-30,11427000,2020-09-30,377723000.0,2020-09-30,247693000.0,2020-09-30,-236000.0
1,KBAL,2020-06-30,13161000,2020-06-30,386267000.0,2020-06-30,244796000.0,2020-06-30,-406000.0
2,KBAL,2020-03-31,15145000,2020-03-31,381442000.0,2020-03-31,238250000.0,2020-03-31,-1872000.0
3,KBAL,2019-12-31,15887000,2019-12-31,382679000.0,2019-12-31,232589000.0,2019-12-31,-1266000.0
0,CLCT,2020-09-30,7809000,2020-09-30,64408000.0,2020-09-30,30296000.0,2020-09-30,-238000.0
1,CLCT,2020-06-30,5002000,2020-06-30,55482000.0,2020-06-30,25012000.0,2020-06-30,-238000.0
2,CLCT,2020-03-31,2642000,2020-03-31,49702000.0,2020-03-31,23336000.0,2020-03-31,-238000.0
3,CLCT,2019-12-31,3274000,2019-12-31,50054000.0,2019-12-31,22638000.0,2019-12-31,-238000.0
0,UGI,2020-09-30,31500000,2020-09-30,13985000000.0,2020-09-30,4128000000.0,2020-09-30,-300000.0
1,UGI,2020-06-30,284000000,2020-06-30,13843400000.0,2020-06-30,4126700000.0,2020-06-30,-300000.0
2,UGI,2020-03-31,382700000,2020-03-31,14135500000.0,2020-03-31,4080500000.0,2020-03-31,-15700000.0
3,UGI,2019-12-31,394500000,2019-12-31,14285700000.0,2019-12-31,3995400000.0,2019-12-31,-22600000.0
0,STBA,2020-09-30,0,2020-09-30,9190572000.0,2020-09-30,1142115000.0,2020-09-30,
1,STBA,2020-06-30,0,2020-06-30,9474296000.0,2020-06-30,1135777000.0,2020-06-30,-31000.0
2,STBA,2020-03-31,0,2020-03-31,9005496000.0,2020-03-31,1176251000.0,2020-03-31,-13122000.0
3,STBA,2019-12-31,0,2019-12-31,8764649000.0,2019-12-31,1191998000.0,2019-12-31,-13122000.0
0,EPAM,2020-09-30,96396000,2020-09-30,2555425000.0,2020-09-30,1860234000.0,2020-09-30,-314000.0
1,EPAM,2020-06-30,83426000,2020-06-30,2389130000.0,2020-06-30,1753094000.0,2020-06-30,-14881000.0
2,EPAM,2020-03-31,87509000,2020-03-31,2311881000.0,2020-03-31,1647482000.0,2020-03-31,-1018000.0
3,EPAM,2019-12-31,84745000,2019-12-31,2244208000.0,2019-12-31,1596145000.0,2019-12-31,-982000.0
0,RNR,2020-09-30,60562000,2020-09-30,30995840000.0,2020-09-30,6865821000.0,2020-09-30,-63000.0
1,RNR,2020-06-30,752874000,2020-06-30,30479754000.0,2020-06-30,6822172000.0,2020-06-30,-63000.0
2,RNR,2020-03-31,41382000,2020-03-31,27465519000.0,2020-03-31,5158526000.0,2020-03-31,-72801000.0
3,RNR,2019-12-31,61807000,2019-12-31,26330094000.0,2019-12-31,5321367000.0,2019-12-31,-24000.0
0,CFG,2020-12-31,0,2020-12-31,183349000000.0,2020-12-31,20708000000.0,2020-12-31,
1,CFG,2020-09-30,0,2020-09-30,179228000000.0,2020-09-30,20504000000.0,2020-09-30,
2,CFG,2020-06-30,0,2020-06-30,179874000000.0,2020-06-30,20453000000.0,2020-06-30,-1000000.0
3,CFG,2020-03-31,0,2020-03-31,176719000000.0,2020-03-31,20380000000.0,2020-03-31,-284000000.0
0,DAR,2020-09-26,36232000,2020-09-26,5380986000.0,2020-09-26,2773920000.0,2020-09-26,-3117000.0
1,DAR,2020-06-27,42563000,2020-06-27,5327154000.0,2020-06-27,2633360000.0,2020-06-27,-535000.0
2,DAR,2020-03-28,24819000,2020-03-28,5377779000.0,2020-03-28,2543565000.0,2020-03-28,-59372000.0
3,DAR,2019-12-28,17995000,2019-12-28,5345258000.0,2019-12-28,2565819000.0,2019-12-28,-8745000.0
0,BOKF,2020-12-31,0,2020-12-31,46671088000.0,2020-12-31,5266266000.0,2020-12-31,
1,BOKF,2020-09-30,0,2020-09-30,46067224000.0,2020-09-30,5218787000.0,2020-09-30,
2,BOKF,2020-06-30,0,2020-06-30,45819874000.0,2020-06-30,5096995000.0,2020-06-30,
3,BOKF,2020-03-31,0,2020-03-31,47119162000.0,2020-03-31,5026248000.0,2020-03-31,-33380000.0
0,SNR,2020-09-30,11856000,2020-09-30,1802685000.0,2020-09-30,208178000.0,2020-09-30,-1000.0
1,SNR,2020-06-30,13078000,2020-06-30,1861734000.0,2020-06-30,216647000.0,2020-06-30,-51000.0
2,SNR,2020-03-31,12010000,2020-03-31,1910988000.0,2020-03-31,222239000.0,2020-03-31,-999000.0
3,SNR,2019-12-31,12304000,2019-12-31,2194709000.0,2019-12-31,236395000.0,2019-12-31,-999000.0
0,FNB,2020-12-31,0,2020-12-31,37354000000.0,2020-12-31,4852000000.0,2020-12-31,
1,FNB,2020-09-30,0,2020-09-30,37441000000.0,2020-09-30,4844000000.0,2020-09-30,
2,FNB,2020-06-30,0,2020-06-30,37721000000.0,2020-06-30,4790000000.0,2020-06-30,
3,FNB,2020-03-31,0,2020-03-31,35049000000.0,2020-03-31,4735000000.0,2020-03-31,-25000000.0
0,JPM,2020-12-31,0,2020-12-31,3386071000000.0,2020-12-31,249291000000.0,2020-12-31,
1,JPM,2020-09-30,0,2020-09-30,3246076000000.0,2020-09-30,241050000000.0,2020-09-30,
2,JPM,2020-06-30,0,2020-06-30,3213115000000.0,2020-06-30,234403000000.0,2020-06-30,
3,JPM,2020-03-31,0,2020-03-31,3139431000000.0,2020-03-31,231199000000.0,2020-03-31,-6517000000.0
0,VNE,2020-09-30,-113000000,2020-09-30,2279000000.0,2020-09-30,1298000000.0,2020-09-30,
1,VNE,2020-06-30,-84000000,2020-06-30,2177000000.0,2020-06-30,1414000000.0,2020-06-30,
2,VNE,2020-03-31,-122000000,2020-03-31,2321000000.0,2020-03-31,1482000000.0,2020-03-31,
3,VNE,2019-12-31,-72000000,2019-12-31,2743000000.0,2019-12-31,1729000000.0,2019-12-31,-2000000.0
0,BAND,2020-09-30,1864000,2020-09-30,670432000.0,2020-09-30,313139000.0,2020-09-30,-274000.0
1,BAND,2020-06-30,-268000,2020-06-30,657957000.0,2020-06-30,312934000.0,2020-06-30,-238000.0
2,BAND,2020-03-31,-2884000,2020-03-31,665276000.0,2020-03-31,328159000.0,2020-03-31,-960000.0
3,BAND,2019-12-31,-3186000,2019-12-31,341416000.0,2019-12-31,270090000.0,2019-12-31,-194000.0
0,LACQ,2020-09-30,-287254,2020-09-30,13289375.0,2020-09-30,5000006.0,2020-09-30,
1,LACQ,2020-06-30,-71672,2020-06-30,13412051.0,2020-06-30,5000003.0,2020-06-30,-48099292.0
2,LACQ,2020-03-31,-915183,2020-03-31,61601723.0,2020-03-31,5000004.0,2020-03-31,-136283492.0
3,LACQ,2019-12-31,-1929144,2019-12-31,196511899.0,2019-12-31,5000001.0,2019-12-31,-11583473.0
0,NRC,2020-09-30,11488000,2020-09-30,127246000.0,2020-09-30,56729000.0,2020-09-30,
1,NRC,2020-06-30,6875000,2020-06-30,116781000.0,2020-06-30,45574000.0,2020-06-30,-579000.0
2,NRC,2020-03-31,11194000,2020-03-31,115855000.0,2020-03-31,37297000.0,2020-03-31,-1280000.0
