,date,ticker,at,op,so
10533,2020-06-30,ALB,10170253000.0,127196000.0,1064000.0
10534,2020-06-30,ALBO,184005000.0,-18215000.0,149000.0
10535,2020-06-30,ALC,27481000000.0,-356000000.0,20000000.0
10536,2020-06-30,ALCO,469932000.0,3664000.0,8416000.0
10537,2020-06-30,ALDX,71627295.0,-7105878.0,32997.0
10538,2020-06-30,ALE,5760400000.0,16300000.0,1447700000.0
10539,2020-06-30,ALEC,572030000.0,-46589000.0,8000.0
10540,2020-06-30,ALEX,2106200000.0,9100000.0,1803100000.0
10541,2020-06-30,ALG,1189688000.0,23361000.0,1179000.0
10542,2020-06-30,ALGN,4025857000.0,-73000000.0,8000.0
10543,2020-06-30,ALGS,107901000.0,-20996000.0,4000.0
10544,2020-06-30,ALGT,3272969000.0,-32083000.0,23000.0
10545,2020-06-30,ALIM,49094000.0,-1299000.0,50000.0
10546,2020-06-30,ALJJ,187166000.0,-138000.0,422000.0
10547,2020-06-30,ALK,13998000000.0,-594000000.0,1000000.0
10548,2020-06-30,ALKS,1802337000.0,-33661000.0,1618000.0
10549,2020-06-30,ALL,121266000000.0,1679000000.0,9000000.0
10550,2020-06-30,ALLE,2833900000.0,111400000.0,900000.0
10551,2020-06-30,ALLK,474457000.0,-40404000.0,49000.0
10552,2020-06-30,ALLO,1258544000.0,-63158000.0,139000.0
10553,2020-06-30,ALLT,208280000.0,-3778000.0,131061000.0
10554,2020-06-30,ALLY,184061000000.0,387000000.0,21499000000.0
10555,2020-06-30,ALNA,29108000.0,-6559000.0,32000.0
10556,2020-06-30,ALNY,3374367000.0,-198859000.0,1156000.0
10557,2020-06-30,ALPN,102695000.0,-9752000.0,19000.0
10558,2020-06-30,ALRM,662645000.0,14849000.0,491000.0
10559,2020-06-30,ALRN,26125000.0,-4400000.0,39000.0
10560,2020-06-30,ALRS,2875457000.0,16078000.0,17120000.0
10561,2020-06-30,ALSK,575851000.0,7697000.0,548000.0
10562,2020-06-30,ALSN,4633000000.0,74000000.0,1000000.0
10563,2020-06-30,ALT,102543767.0,-18417970.0,2635.0
10564,2020-06-30,ALTA,3065645000.0,13695000.0,188000.0
10565,2020-06-30,ALTG,664300000.0,900000.0,
10566,2020-06-30,ALTM,1642243000.0,11711000.0,2000.0
10567,2020-06-30,ALTR,736846000.0,-4292000.0,7000.0
10568,2020-06-30,ALUS,291127187.0,-453873.0,854.0
10569,2020-06-30,ALV,7174500000.0,-172900000.0,102800000.0
10570,2020-06-30,ALVR,117846000.0,-12153000.0,
10571,2020-06-30,ALX,1384162000.0,15956000.0,5173000.0
10572,2020-06-30,ALXN,16703200000.0,703500000.0,
10573,2020-06-30,ALXO,103112000.0,-10787000.0,3000.0
10574,2020-06-30,AM,5715055000.0,134966000.0,4765000.0
10575,2020-06-30,AMAL,6470344000.0,14163000.0,310000.0
10576,2020-06-30,AMBC,12761000000.0,25000000.0,
10577,2020-06-30,AMBO,1058976000.0,146000.0,821000.0
10578,2020-06-30,AMC,11271600000.0,-469900000.0,1000000.0
10579,2020-06-30,AMCI,152979919.0,-443205.0,682.0
10580,2020-06-30,AMCR,16442100000.0,370900000.0,15700000.0
10581,2020-06-30,AMCX,5305956000.0,190620000.0,758000.0
10582,2020-06-30,AME,10311172000.0,222303000.0,2668000.0
10583,2020-06-30,AMED,1645488000.0,52152000.0,37000.0
10584,2020-06-30,AMEH,833217000.0,12906000.0,36000.0
10585,2020-06-30,AMG,7496100000.0,83800000.0,600000.0
10586,2020-06-30,AMGN,65011000000.0,2323000000.0,31610000000.0
10587,2020-06-30,AMHC,101597344.0,-327561.0,322.0
10588,2020-06-30,AMK,1237209000.0,1308000.0,72000.0
10589,2020-06-30,AMKR,5115388000.0,88303000.0,287000.0
10590,2020-06-30,AMN,2364816000.0,44914000.0,495000.0
10591,2020-06-30,AMNB,2864539000.0,7512000.0,10911000.0
10592,2020-06-30,AMOT,338499000.0,5228000.0,39786000.0
10593,2020-06-30,AMOV,1661022491000.0,40909310000.0,96338031000.0
10594,2020-06-30,AMP,154902000000.0,-203000000.0,3000000.0
10595,2020-06-30,AMPE,11861000.0,-2600000.0,17000.0
10596,2020-06-30,AMPH,600058000.0,-2922000.0,5000.0
10597,2020-06-30,AMPY,453683000.0,-34582000.0,209000.0
10598,2020-06-30,AMRB,870918000.0,2462000.0,30745000.0
10599,2020-06-30,AMRC,1459532000.0,12888000.0,5000.0
10600,2020-06-30,AMRH,27506424.0,-1186456.0,51633.0
10601,2020-06-30,AMRK,758035000.0,17799000.0,71000.0
10602,2020-06-30,AMRN,914869000.0,4156000.0,285672000.0
10603,2020-06-30,AMRS,267689000.0,-40561000.0,20000.0
10604,2020-06-30,AMRX,4056756000.0,14930000.0,2996000.0
10605,2020-06-30,AMS,53885000.0,-303000.0,10753000.0
10606,2020-06-30,AMSC,109670000.0,-3217000.0,234000.0
10607,2020-06-30,AMSF,1549973000.0,29420000.0,206000.0
10608,2020-06-30,AMST,5704673.0,-1276908.0,
10609,2020-06-30,AMT,41515900000.0,733500000.0,4500000.0
10610,2020-06-30,AMTB,8130723000.0,-16660000.0,4216000.0
10611,2020-06-30,AMTBB,8130723000.0,-16660000.0,4216000.0
10612,2020-06-30,AMTI,172660000.0,-15323000.0,3000.0
10613,2020-06-30,AMTX,122158000.0,9989000.0,21000.0
10614,2020-06-30,AMWL,596400000.0,-87832000.0,51000.0
10615,2020-06-30,AMX,1661022491000.0,40909310000.0,96338031000.0
10616,2020-06-30,AMYT,505689000.0,-11929000.0,11918000.0
10617,2020-06-30,AMZN,258314000000.0,5843000000.0,5000000.0
10618,2020-06-30,AN,9448500000.0,203700000.0,1000000.0
10619,2020-06-30,ANAB,401746000.0,-22635000.0,27000.0
10620,2020-06-30,ANAT,28994963000.0,276587000.0,30832000.0
10621,2020-06-30,ANCN,10016000.0,-3483000.0,
10622,2020-06-30,ANDA,110783317.0,-834124.0,363.0
10623,2020-06-30,ANDE,3303989000.0,16130000.0,138000.0
10624,2020-06-30,ANET,4335851000.0,166989000.0,8000.0
10625,2020-06-30,ANGI,1925391000.0,17644000.0,511000.0
10626,2020-06-30,ANIK,440525000.0,-3440000.0,142000.0
10627,2020-06-30,ANIP,465391000.0,-4407000.0,1000.0
10628,2020-06-30,ANNX,131087000.0,-12237000.0,4000.0
10629,2020-06-30,ANPC,54489000.0,-30457000.0,749000.0
10630,2020-06-30,ANSS,4671866000.0,113116000.0,946000.0
10631,2020-06-30,ANTM,87976000000.0,3353000000.0,3000000.0
10632,2020-06-30,ANVS,10201216.0,-2543629.0,687.0
10633,2020-06-30,ANY,9675000.0,-1966000.0,188288000.0
10634,2020-06-30,AON,31995000000.0,614000000.0,2000000.0
10635,2020-06-30,AOS,2984200000.0,93900000.0,295400000.0
10636,2020-06-30,AOSL,792939000.0,-1327000.0,64000.0
10637,2020-06-30,AP,472449000.0,-57000.0,12794000.0
10638,2020-06-30,APA,12999000000.0,-440000000.0,262000000.0
10639,2020-06-30,APAM,1001903000.0,76627000.0,786000.0
10640,2020-06-30,APD,24782100000.0,549400000.0,249400000.0
10641,2020-06-30,APDN,13975032.0,-3188794.0,4969.0
10642,2020-06-30,APEI,361701000.0,9199000.0,148000.0
10643,2020-06-30,APEN,60093000.0,-4298000.0,21000.0
10644,2020-06-30,APG,3770000000.0,27000000.0,
10645,2020-06-30,APH,11203900000.0,357400000.0,300000.0
10646,2020-06-30,API,685687000.0,3069000.0,41000.0
10647,2020-06-30,APLE,5022199000.0,-55363000.0,4488034000.0
10648,2020-06-30,APLS,870106000.0,-115508000.0,8000.0
10649,2020-06-30,APLT,150572000.0,-28280000.0,2000.0
10650,2020-06-30,APM,23309075.0,-4144588.0,30388740.0
10651,2020-06-30,APO,17958408000.0,828174000.0,
10652,2020-06-30,APOP,27630000.0,-3480000.0,
10653,2020-06-30,APPF,320351000.0,6345000.0,4000.0
10654,2020-06-30,APPN,471360000.0,-12095000.0,7000.0
10655,2020-06-30,APPS,191777000.0,10622000.0,10000.0
10656,2020-06-30,APRE,114818795.0,-14480915.0,21187.0
10657,2020-06-30,APRN,215532000.0,3174000.0,2000.0
10658,2020-06-30,APT,60549000.0,7882000.0,136000.0
10659,2020-06-30,APTO,85318000.0,-15881000.0,366337000.0
10660,2020-06-30,APTS,4819283000.0,21342000.0,493000.0
10661,2020-06-30,APTV,15280000000.0,-240000000.0,3000000.0
10662,2020-06-30,APTX,121417000.0,-12645000.0,468000.0
10663,2020-06-30,APVO,18509000.0,-6807000.0,45000.0
10664,2020-06-30,APWC,303303000.0,132000.0,138000.0
10665,2020-06-30,APXT,353962146.0,-263837.0,1107.0
10666,2020-06-30,APYX,77827000.0,-6167000.0,34000.0
10667,2020-06-30,AQB,38495395.0,-3504999.0,32106.0
10668,2020-06-30,AQMS,57625000.0,-3768000.0,60000.0
10669,2020-06-30,AQN,11188028000.0,48480000.0,4181365000.0
10670,2020-06-30,AQST,63546000.0,395000.0,34000.0
10671,2020-06-30,AQUA,1777896000.0,38066000.0,1187000.0
10672,2020-06-30,AR,13743990000.0,-595851000.0,2684000.0
10673,2020-06-30,ARA,1199699000.0,26634000.0,208000.0
10674,2020-06-30,ARAV,71013000.0,-5723000.0,2000.0
10675,2020-06-30,ARAY,490927000.0,5227000.0,91000.0
10676,2020-06-30,ARC,370403000.0,2682000.0,50000.0
10677,2020-06-30,ARCB,1870760000.0,19252000.0,290000.0
10678,2020-06-30,ARCC,14517000000.0,246000000.0,
10679,2020-06-30,ARCE,3468783000.0,43882000.0,11000.0
10680,2020-06-30,ARCH,1802389000.0,-46987000.0,252000.0
10681,2020-06-30,ARCO,2146380000.0,-73478000.0,519473000.0
10682,2020-06-30,ARCT,149935000.0,-10042000.0,21000.0
10683,2020-06-30,ARD,9609000000.0,98000000.0,
10684,2020-06-30,ARDS,18115000.0,-4230000.0,1000.0
10685,2020-06-30,ARDX,217343000.0,-24207000.0,9000.0
10686,2020-06-30,ARE,20069108000.0,117136000.0,1246000.0
10687,2020-06-30,AREC,32284328.0,-2810938.0,2603.0
10688,2020-06-30,ARES,13719957000.0,116691000.0,2501000.0
10689,2020-06-30,ARGO,10396700000.0,18900000.0,46000000.0
10690,2020-06-30,ARGX,2022449000.0,-105698000.0,4711000.0
10691,2020-06-30,ARI,6969514000.0,75713000.0,1483000.0
10692,2020-06-30,ARL,828289000.0,-2022000.0,164000.0
10693,2020-06-30,ARLP,2285628000.0,-36351000.0,1087782000.0
10694,2020-06-30,ARMP,49461000.0,-4590000.0,186000.0
10695,2020-06-30,ARNA,1339750000.0,-87823000.0,6000.0
10696,2020-06-30,ARNC,5733000000.0,-30000000.0,1000000.0
10697,2020-06-30,AROC,2928393000.0,50646000.0,
10698,2020-06-30,AROW,3547177000.0,11963000.0,19606000.0
10699,2020-06-30,ARPO,45715695.0,9255913.0,4059.0
10700,2020-06-30,ARQT,231970000.0,-35627000.0,3000.0
10701,2020-06-30,ARR,5563987000.0,51748000.0,65000.0
10702,2020-06-30,ARRY,557978000.0,51279500.0,383639000.0
10703,2020-06-30,ARTNA,575899000.0,7661000.0,9333000.0
10704,2020-06-30,ARVN,262581573.0,-26483883.0,38825.0
10705,2020-06-30,ARWR,555728072.0,-15945862.0,194620.0
10706,2020-06-30,ARYA,211326.0,-11717.0,374.0
10707,2020-06-30,ASB,35501464000.0,220133000.0,1752000.0
10708,2020-06-30,ASC,780158261.0,18469571.0,352067.0
10709,2020-06-30,ASGN,3065500000.0,76000000.0,500000.0
10710,2020-06-30,ASH,6986000000.0,66000000.0,1000000.0
10711,2020-06-30,ASIX,,16372000.0,
10712,2020-06-30,ASLN,440331000.0,-109506000.0,1899549000.0
10713,2020-06-30,ASM,70970000.0,1000.0,100195000.0
10714,2020-06-30,ASMB,294801000.0,6579000.0,33000.0
10715,2020-06-30,ASND,560607000.0,-82947000.0,6491000.0
10716,2020-06-30,ASPN,97545000.0,-5648000.0,
10717,2020-06-30,ASPS,328349000.0,-11987000.0,25413000.0
10718,2020-06-30,ASR,63605580000.0,-461842000.0,7767276000.0
10719,2020-06-30,ASRT,345724000.0,-12434000.0,11000.0
10720,2020-06-30,ASRV,1242074000.0,1914000.0,267000.0
10721,2020-06-30,ASTC,5930000.0,-2018000.0,190599000.0
10722,2020-06-30,ASTE,793838000.0,16853000.0,4520000.0
10723,2020-06-30,ASUR,302598000.0,-3581000.0,162000.0
10724,2020-06-30,ASX,558592307000.0,8426538000.0,43347111000.0
10725,2020-06-30,ASYS,104056000.0,248000.0,140000.0
10726,2020-06-30,ATCO,9226100000.0,150731000.0,2100000.0
10727,2020-06-30,ATCX,354875000.0,8625000.0,3000.0
10728,2020-06-30,ATEC,161135000.0,-10035000.0,6000.0
10729,2020-06-30,ATEN,272608000.0,3915000.0,1000.0
10730,2020-06-30,ATEX,254385000.0,-10546000.0,2000.0
10731,2020-06-30,ATGE,2228687000.0,40010000.0,807000.0
10732,2020-06-30,ATH,183241000000.0,1119000000.0,
10733,2020-06-30,ATHA,86931000.0,-1759500.0,4000.0
10734,2020-06-30,ATHE,9907718.0,-4073743.0,160703754.0
10735,2020-06-30,ATHM,19632545000.0,870749000.0,15563899000.0
10736,2020-06-30,ATHX,86436000.0,-18337000.0,197000.0
10737,2020-06-30,ATI,5169400000.0,19100000.0,12700000.0
10738,2020-06-30,ATLC,944249000.0,28092000.0,
10739,2020-06-30,ATLO,1896972434.0,5709345.0,18245494.0
10740,2020-06-30,ATNI,1111605000.0,7645000.0,172000.0
10741,2020-06-30,ATNM,55958000.0,-4662000.0,13000.0
10742,2020-06-30,ATNX,298052000.0,-32335000.0,83000.0
10743,2020-06-30,ATO,14870982000.0,137350000.0,617000.0
10744,2020-06-30,ATOM,18825000.0,-3781000.0,20000.0
10745,2020-06-30,ATOS,10205699.0,-3935807.0,1674686.0
10746,2020-06-30,ATR,3814016000.0,76663000.0,690000.0
10747,2020-06-30,ATRA,428111000.0,-77952000.0,7000.0
10748,2020-06-30,ATRC,704233000.0,-7285000.0,45000.0
10749,2020-06-30,ATRI,260350000.0,10046000.0,342000.0
10750,2020-06-30,ATRS,143124000.0,3042000.0,1661000.0
10751,2020-06-30,ATSG,2937132000.0,55330000.0,596000.0
10752,2020-06-30,ATTO,1161875000.0,-6511000.0,49000.0
10753,2020-06-30,ATUS,34813846000.0,549673000.0,5867000.0
10754,2020-06-30,ATV,70844257.0,-745968.0,918844.0
10755,2020-06-30,ATVI,20220000000.0,755000000.0,
10756,2020-06-30,ATXI,5331000.0,-1903000.0,2000.0
10757,2020-06-30,AU,7874000000.0,336000000.0,17000000.0
10758,2020-06-30,AUB,19752317000.0,54690000.0,104126000.0
10759,2020-06-30,AUBN,942887000.0,2024000.0,39000.0
10760,2020-06-30,AUDC,341224000.0,8844000.0,103000.0
10761,2020-06-30,AUMN,11413000.0,-1973000.0,1282000.0
10762,2020-06-30,AUPH,295278000.0,-27081000.0,796350000.0
10763,2020-06-30,AUTL,310548000.0,-39544000.0,3000.0
10764,2020-06-30,AUTO,37682000.0,-1232000.0,13000.0
10765,2020-06-30,AUVI,4460491.0,-305025.0,510.0
10766,2020-06-30,AUY,7199000000.0,53300000.0,7644100000.0
10767,2020-06-30,AVA,6302624000.0,34926000.0,1234901000.0
10768,2020-06-30,AVAL,332963455000000.0,1037325000000.0,22281000000.0
10769,2020-06-30,AVB,19351490000.0,187133000.0,1407000.0
10770,2020-06-30,AVCO,10758943.0,-3014159.0,8011.0
10771,2020-06-30,AVCT,,,
10772,2020-06-30,AVD,661334000.0,6751000.0,3324000.0
10773,2020-06-30,AVDL,341401000.0,-4549000.0,635000.0
10774,2020-06-30,AVEO,75602000.0,-7407000.0,26000.0
10775,2020-06-30,AVGR,28884000.0,-3592000.0,51000.0
10776,2020-06-30,AVID,265368000.0,8200000.0,437000.0
10777,2020-06-30,AVIR,119745000.0,-4651000.0,10000.0
10778,2020-06-30,AVLR,828221000.0,-10049000.0,8000.0
10779,2020-06-30,AVNS,1755900000.0,1300000.0,500000.0
10780,2020-06-30,AVNT,4337000000.0,44300000.0,1400000.0
10781,2020-06-30,AVRO,255568000.0,-28857000.0,4000.0
10782,2020-06-30,AVTR,9867000000.0,168900000.0,1744000000.0
10783,2020-06-30,AVXL,31630256.0,-6786566.0,60083.0
10784,2020-06-30,AVYA,6268000000.0,78000000.0,1000000.0
10785,2020-06-30,AWH,13091000.0,-3826000.0,101000.0
10786,2020-06-30,AWI,1544300000.0,39000000.0,600000.0
10787,2020-06-30,AWK,24009000000.0,325000000.0,2000000.0
10788,2020-06-30,AWR,1697968000.0,36005000.0,256223000.0
10789,2020-06-30,AWRE,54166000.0,-3401000.0,214000.0
10790,2020-06-30,AWX,78966000.0,-222000.0,39000.0
10791,2020-06-30,AX,13851900000.0,70325000.0,673000.0
10792,2020-06-30,AXAS,300023000.0,-22468000.0,1681000.0
10793,2020-06-30,AXDX,114815000.0,-15725000.0,56000.0
10794,2020-06-30,AXGN,169961000.0,-8254000.0,400000.0
10795,2020-06-30,AXL,6055000000.0,-194600000.0,1200000.0
10796,2020-06-30,AXLA,124548000.0,-13184000.0,37000.0
10797,2020-06-30,AXNX,348736000.0,-19405000.0,4000.0
10798,2020-06-30,AXP,188608000000.0,624000000.0,161000000.0
10799,2020-06-30,AXS,26359173000.0,134507000.0,2206000.0
10800,2020-06-30,AXSM,190989587.0,-17778834.0,3726.0
10801,2020-06-30,AXTA,6668600000.0,-46200000.0,250500000.0
10802,2020-06-30,AXTI,226220000.0,478000.0,41000.0
10803,2020-06-30,AY,9766946000.0,120443000.0,10160000.0
10804,2020-06-30,AYLA,60275000.0,-6613000.0,128000.0
10805,2020-06-30,AYRO,11505960.0,-1054059.0,1651.0
10806,2020-06-30,AYTU,152836330.0,-5739256.0,12584.0
10807,2020-06-30,AYX,1316239000.0,-17794000.0,7000.0
10808,2020-06-30,AZEK,1930322000.0,8522000.0,155000.0
10809,2020-06-30,AZN,59929000000.0,1329000000.0,328000000.0
10810,2020-06-30,AZPN,1232502000.0,113687000.0,10399000.0
10811,2020-06-30,AZRE,134532000000.0,2543000000.0,2000000.0
10812,2020-06-30,AZRX,6861788.0,-2393704.0,2850.0
10813,2020-06-30,AZUL,15164137000.0,-1023849000.0,2245075000.0
10814,2020-06-30,AZYO,42195000.0,-3472500.0,9000.0
10815,2020-06-30,B,2588496000.0,10074000.0,639000.0
10816,2020-06-30,BA,162872000000.0,-2042000000.0,5061000000.0
10817,2020-06-30,BABA,1369177000000.0,34705000000.0,1000000.0
10818,2020-06-30,BAC,2741688000000.0,3799000000.0,85794000000.0
10819,2020-06-30,BAH,4703989000.0,190828000.0,1618000.0
10820,2020-06-30,BAK,84555645000.0,-981181000.0,8043222000.0
10821,2020-06-30,BALY,1199961000.0,-18802000.0,304000.0
10822,2020-06-30,BAM,316435000000.0,1076000000.0,7345000000.0
10823,2020-06-30,BANC,7770138000.0,6686000.0,527000.0
10824,2020-06-30,BAND,657957000.0,-268000.0,24000.0
10825,2020-06-30,BANF,9612453000.0,26627000.0,32663000.0
10826,2020-06-30,BANR,14405607000.0,34334000.0,1345096000.0
10827,2020-06-30,BAP,221512927000.0,-1056211000.0,1318993000.0
10828,2020-06-30,BASI,63719000.0,-377000.0,2703000.0
10829,2020-06-30,BATL,578591000.0,-63479000.0,2000.0
10830,2020-06-30,BAX,19465000000.0,381000000.0,683000000.0
10831,2020-06-30,BBAR,542079684000.0,4415049000.0,612710000.0
10832,2020-06-30,BBD,1514372371000.0,1604155000.0,79100000000.0
10833,2020-06-30,BBDC,1065126369.0,11153860.0,47962.0
10834,2020-06-30,BBDO,1514372371000.0,1604155000.0,79100000000.0
10835,2020-06-30,BBGI,734665330.0,-17606018.0,32519.0
10836,2020-06-30,BBI,27430000.0,-5126000.0,267000.0
10837,2020-06-30,BBIG,26021906.0,-780688.0,9618.0
10838,2020-06-30,BBIO,905227000.0,-124567000.0,125000.0
10839,2020-06-30,BBL,104783000000.0,3184000000.0,2168000000.0
10840,2020-06-30,BBSI,772338000.0,12217000.0,76000.0
10841,2020-06-30,BBVA,753824000000.0,1424000000.0,3267000000.0
10842,2020-06-30,BCBP,2986876000.0,4119000.0,
10843,2020-06-30,BCC,1841075000.0,51506000.0,446000.0
10844,2020-06-30,BCDA,13128000.0,-3574000.0,12000.0
10845,2020-06-30,BCE,61191000000.0,1217000000.0,20386000000.0
10846,2020-06-30,BCEI,1190231000.0,-35618000.0,4282000.0
10847,2020-06-30,BCEL,164541000.0,-20638000.0,3000.0
10848,2020-06-30,BCH,46142637000000.0,143954000000.0,2418833000000.0
10849,2020-06-30,BCLI,19221000.0,-7400000.0,12000.0
10850,2020-06-30,BCML,2189831000.0,4318000.0,174656000.0
10851,2020-06-30,BCO,4771200000.0,-4900000.0,50500000.0
10852,2020-06-30,BCOR,882480000.0,-409000.0,5000.0
10853,2020-06-30,BCOV,176455000.0,-894000.0,39000.0
10854,2020-06-30,BCOW,495216000.0,804000.0,49000.0
10855,2020-06-30,BCPC,1151256000.0,27644000.0,2164000.0
10856,2020-06-30,BCRX,214706000.0,-38510000.0,1764000.0
10857,2020-06-30,BCS,1385117000000.0,481000000.0,4336000000.0
10858,2020-06-30,BCSF,2610018000.0,37334000.0,65000.0
10859,2020-06-30,BCTG,63493.0,-472.0,359.0
10860,2020-06-30,BCYC,118602000.0,-12583000.0,228000.0
10861,2020-06-30,BDGE,6150664000.0,14442000.0,199000.0
10862,2020-06-30,BDR,16625000.0,-1108000.0,10000.0
10863,2020-06-30,BDSI,220073000.0,8309000.0,99000.0
10864,2020-06-30,BDSX,45478000.0,-7020500.0,2000.0
10865,2020-06-30,BDTX,349450000.0,-15028000.0,5000.0
10866,2020-06-30,BDX,53959000000.0,443000000.0,365000000.0
10867,2020-06-30,BE,1277543000.0,-29500000.0,13000.0
10868,2020-06-30,BEAM,299975000.0,-26285000.0,496000.0
10869,2020-06-30,BEAT,709657000.0,10410000.0,34000.0
10870,2020-06-30,BECN,7279852000.0,80978000.0,688000.0
10871,2020-06-30,BEEM,5952478.0,-833120.0,5277.0
10872,2020-06-30,BEKE,72005718000.0,3287374000.0,205000.0
10873,2020-06-30,BELFA,461143000.0,7547000.0,1237000.0
10874,2020-06-30,BELFB,461143000.0,7547000.0,1237000.0
10875,2020-06-30,BEN,15617000000.0,202400000.0,49500000.0
10876,2020-06-30,BEP,33325000000.0,314000000.0,1534000000.0
10877,2020-06-30,BEST,20074460000.0,-36171000.0,25988000.0
10878,2020-06-30,BFAM,3611596000.0,24414000.0,60000.0
10879,2020-06-30,BFC,2657911000.0,13251000.0,85000.0
10880,2020-06-30,BFIN,1593129000.0,3313000.0,149000.0
10881,2020-06-30,BFRA,51963000.0,2240000.0,44849000.0
10882,2020-06-30,BFS,1686636000.0,22227000.0,233000.0
10883,2020-06-30,BFST,3961138000.0,9248000.0,20667000.0
10884,2020-06-30,BG,18559000000.0,759000000.0,1000000.0
10885,2020-06-30,BGCP,4502354000.0,53752000.0,4097000.0
10886,2020-06-30,BGNE,3903290000.0,-358877000.0,102000.0
10887,2020-06-30,BH,988818000.0,6560000.0,1138000.0
10888,2020-06-30,BHAT,57185959.0,732946.0,35141.0
10889,2020-06-30,BHB,3780265000.0,12445000.0,32857000.0
10890,2020-06-30,BHC,31396000000.0,92000000.0,10217000000.0
10891,2020-06-30,BHE,1758035000.0,3785000.0,3646000.0
10892,2020-06-30,BHF,235367000000.0,-2477000000.0,1000000.0
10893,2020-06-30,BHLB,13062984000.0,-2183000.0,523000.0
10894,2020-06-30,BHP,104783000000.0,3184000000.0,2168000000.0
10895,2020-06-30,BHTG,55119843.0,-2365246.0,1780.0
10896,2020-06-30,BHVN,424255000.0,-160587000.0,1199005000.0
10897,2020-06-30,BIDU,304468000000.0,3644000000.0,
10898,2020-06-30,BIGC,79617000.0,-7383000.0,2000.0
10899,2020-06-30,BIIB,25511800000.0,1998500000.0,100000.0
10900,2020-06-30,BILI,24472177000.0,-610118000.0,8939966000.0
10901,2020-06-30,BILL,2404015000.0,-10261000.0,2000.0
10902,2020-06-30,BIMI,37307996.0,-2073976.0,10384.0
10903,2020-06-30,BIO,10097307000.0,51342000.0,3000.0
10904,2020-06-30,BIOC,33018412.0,-6433657.0,13121.0
10905,2020-06-30,BIOL,27756000.0,-3979000.0,50000.0
10906,2020-06-30,BIOX,297561369.0,11444679.0,3613.0
10907,2020-06-30,BIP,51322000000.0,448000000.0,5520000000.0
10908,2020-06-30,BIVI,2083917.0,-576970.0,520.0
10909,2020-06-30,BJRI,1102730000.0,-34313000.0,
10910,2020-06-30,BK,442316000000.0,1207000000.0,14000000.0
10911,2020-06-30,BKCC,663830765.0,13125631.0,78152.0
10912,2020-06-30,BKD,7424543000.0,-46319000.0,1984000.0
10913,2020-06-30,BKH,7689932000.0,66933000.0,62773000.0
10914,2020-06-30,BKI,4192200000.0,79000000.0,
10915,2020-06-30,BKNG,20912000000.0,-450000000.0,
10916,2020-06-30,BKR,37523000000.0,267000000.0,
10917,2020-06-30,BKSC,542621550.0,1960605.0,
10918,2020-06-30,BKT,608442441.0,5133584.0,465930125.0
10919,2020-06-30,BKTI,34610000.0,185000.0,8366000.0
10920,2020-06-30,BKU,34745899000.0,101710000.0,924000.0
10921,2020-06-30,BKYI,5751997.0,-1371813.0,2218.0
10922,2020-06-30,BL,1033250000.0,-3326000.0,
10923,2020-06-30,BLCM,72475000.0,-15519000.0,51000.0
10924,2020-06-30,BLCT,490531220.0,-5450987.0,3446.0
10925,2020-06-30,BLD,2670579000.0,80454000.0,389000.0
10926,2020-06-30,BLDP,371773000.0,-8711000.0,1253143000.0
10927,2020-06-30,BLDR,3764678000.0,129255000.0,1167000.0
10928,2020-06-30,BLFS,113970000.0,-1216000.0,26000.0
10929,2020-06-30,BLI,119418000.0,-12150000.0,
10930,2020-06-30,BLK,157342000000.0,1416000000.0,2000000.0
10931,2020-06-30,BLKB,1896809000.0,19632000.0,61000.0
10932,2020-06-30,BLL,16610000000.0,290000000.0,1153000000.0
10933,2020-06-30,BLNK,10985177.0,-3021929.0,29684.0
10934,2020-06-30,BLPH,62652000.0,-5214000.0,95000.0
10935,2020-06-30,BLRX,52989000.0,-5566000.0,8281000.0
10936,2020-06-30,BLUE,2107790000.0,-27600000.0,662000.0
10937,2020-06-30,BLX,6627225000.0,14432000.0,
10938,2020-06-30,BMA,625359581000.0,8800298000.0,639413000.0
10939,2020-06-30,BMCH,2030363000.0,62682000.0,688000.0
10940,2020-06-30,BME,478954007.0,195550.0,319505179.0
10941,2020-06-30,BMI,439533000.0,12620000.0,37220000.0
10942,2020-06-30,BMRC,3181540000.0,10376000.0,128633000.0
10943,2020-06-30,BMRN,5302110000.0,-41545000.0,181000.0
10944,2020-06-30,BMTC,5271311000.0,20145000.0,24662000.0
10945,2020-06-30,BMY,128076000000.0,2026000000.0,292000000.0
10946,2020-06-30,BNFT,372200000.0,-477000.0,32000.0
10947,2020-06-30,BNGO,27204000.0,-7435000.0,9000.0
10948,2020-06-30,BNL,4144055000.0,30560000.0,66402000.0
10949,2020-06-30,BNTC,11587000.0,-2887000.0,1000.0
10950,2020-06-30,BNTX,973447000.0,-80942000.0,238198000.0
10951,2020-06-30,BOCH,1711896000.0,5258000.0,58749000.0
10952,2020-06-30,BOH,19769942000.0,50225000.0,580000.0
10953,2020-06-30,BOKF,45819874000.0,95201000.0,5000.0
10954,2020-06-30,BOMN,468881186.0,-815294.0,27232.0
10955,2020-06-30,BOOM,252017000.0,-5944000.0,765000.0
10956,2020-06-30,BOSC,23903000.0,-370000.0,80767000.0
10957,2020-06-30,BOTJ,827098000.0,1870000.0,9286000.0
10958,2020-06-30,BOXL,28090148.0,-794146.0,3186.0
10959,2020-06-30,BP,263181000000.0,-8565000000.0,68864000000.0
