,endDate,common_stock,ticker
13260,2019-12-31,5000.0,NSCO
13261,2020-09-25,1760000000.0,KO
13262,2020-06-26,1760000000.0,KO
13263,2020-03-27,1760000000.0,KO
13264,2019-12-31,1760000000.0,KO
13265,2020-09-30,616000.0,PAYC
13266,2020-06-30,616000.0,PAYC
13267,2020-03-31,614000.0,PAYC
13268,2019-12-31,613000.0,PAYC
13269,2020-09-30,2194000000.0,NEP
13270,2020-06-30,1759000000.0,NEP
13271,2020-03-31,1750000000.0,NEP
13272,2019-12-31,2008000000.0,NEP
13273,2020-09-30,468000.0,UVE
13274,2020-06-30,468000.0,UVE
13275,2020-03-31,468000.0,UVE
13276,2019-12-31,467000.0,UVE
13277,2020-06-30,501000.0,AEHL
13278,2020-03-31,501000.0,AEHL
13279,2019-12-31,397000.0,AEHL
13280,2019-09-30,397000.0,AEHL
13281,2020-08-31,940205.0,BMRA
13282,2020-05-31,939205.0,BMRA
13283,2020-02-29,824827.0,BMRA
13284,2019-11-30,788085.0,BMRA
13285,2020-09-30,2754.0,ZGYH
13286,2020-06-30,2748.0,ZGYH
13287,2020-03-31,2838.0,ZGYH
13288,2019-12-31,144.0,ZGYH
13289,2020-04-30,111804360.0,CGO
13290,2020-01-31,111804360.0,CGO
13291,2019-10-31,109869046.0,CGO
13292,2019-07-31,109869046.0,CGO
13293,2020-09-30,2000.0,NVIV
13294,2020-06-30,2000.0,NVIV
13295,2020-03-31,2000.0,NVIV
13296,2019-12-31,2000.0,NVIV
13297,2020-09-30,1141000000.0,CMA
13298,2020-06-30,1141000000.0,CMA
13299,2020-03-31,1141000000.0,CMA
13300,2019-12-31,1141000000.0,CMA
13301,2020-09-30,12000.0,BCDA
13302,2020-06-30,12000.0,BCDA
13303,2020-03-31,7000.0,BCDA
13304,2019-12-31,7000.0,BCDA
13305,2020-09-30,272812.0,TXMD
13306,2020-06-30,272294.0,TXMD
13307,2020-03-31,271678.0,TXMD
13308,2019-12-31,271177.0,TXMD
13309,2020-09-30,20000.0,CATB
13310,2020-06-30,19000.0,CATB
13311,2020-03-31,18000.0,CATB
13312,2019-12-31,12000.0,CATB
13313,2019-12-31,5000.0,CLEU
13314,2019-09-30,5000.0,CLEU
13315,2019-06-30,5000.0,CLEU
13316,2019-03-31,5000.0,CLEU
13317,2020-09-30,235000.0,DWSN
13318,2020-06-30,234000.0,DWSN
13319,2020-03-31,233000.0,DWSN
13320,2019-12-31,233000.0,DWSN
13321,2020-09-30,182242000.0,TRVG
13322,2020-06-30,182220000.0,TRVG
13323,2020-03-31,184093000.0,TRVG
13324,2019-12-31,184062000.0,TRVG
13325,2020-06-30,556806365.0,FRA
13326,2020-03-31,556806365.0,FRA
13327,2019-08-31,564639181.0,FRA
13328,2019-05-31,564639181.0,FRA
13329,2020-09-30,468000000.0,RCI
13330,2020-06-30,468000000.0,RCI
13331,2020-03-31,468000000.0,RCI
13332,2019-12-31,468000000.0,RCI
13333,2020-09-30,79269000.0,CVCY
13334,2020-06-30,79059000.0,CVCY
13335,2020-03-31,78854000.0,CVCY
13336,2019-12-31,89379000.0,CVCY
13337,2020-09-30,4797000000.0,VOD
13338,2020-06-30,4797000000.0,VOD
13339,2020-03-31,4797000000.0,VOD
13340,2019-12-31,4797000000.0,VOD
13341,2020-09-27,47042000.0,WEN
13342,2020-06-28,47042000.0,WEN
13343,2020-03-29,47042000.0,WEN
13344,2019-12-29,47042000.0,WEN
13345,2020-09-30,547000.0,RUSHB
13346,2020-06-30,471000.0,RUSHB
13347,2020-03-31,469000.0,RUSHB
13348,2019-12-31,465000.0,RUSHB
13349,2020-09-30,1000000.0,URI
13350,2020-06-30,1000000.0,URI
13351,2020-03-31,1000000.0,URI
13352,2019-12-31,1000000.0,URI
13353,2020-09-26,278000.0,SNBR
13354,2020-06-27,277000.0,SNBR
13355,2020-03-28,276000.0,SNBR
13356,2019-12-28,280000.0,SNBR
13357,2020-06-30,3594.0,PAIC
13358,2020-03-31,3594.0,PAIC
13359,2020-09-30,819000.0,EPR
13360,2020-06-30,819000.0,EPR
13361,2020-03-31,818000.0,EPR
13362,2019-12-31,816000.0,EPR
13363,2020-09-30,50000.0,ARC
13364,2020-06-30,50000.0,ARC
13365,2020-03-31,50000.0,ARC
13366,2019-12-31,49000.0,ARC
13367,2020-09-30,1752000.0,ASB
13368,2020-06-30,1752000.0,ASB
13369,2020-03-31,1752000.0,ASB
13370,2019-12-31,1752000.0,ASB
13371,2020-09-30,587000.0,RESI
13372,2020-06-30,587000.0,RESI
13373,2020-03-31,541000.0,RESI
13374,2019-12-31,539000.0,RESI
13375,2020-09-30,23000.0,NGVC
13376,2020-06-30,23000.0,NGVC
13377,2020-03-31,23000.0,NGVC
13378,2019-12-31,23000.0,NGVC
13379,2020-08-31,4800000.0,INFO
13380,2020-05-31,4800000.0,INFO
13381,2020-02-29,4800000.0,INFO
13382,2019-11-30,4800000.0,INFO
13383,2020-09-30,679000.0,TSLX
13384,2020-06-30,676000.0,TSLX
13385,2020-03-31,669000.0,TSLX
13386,2019-12-31,666000.0,TSLX
13387,2020-09-30,24000.0,AMRS
13388,2020-06-30,20000.0,AMRS
13389,2020-03-31,16000.0,AMRS
13390,2019-12-31,12000.0,AMRS
13391,2020-09-30,69000.0,CCXI
13392,2020-06-30,69000.0,CCXI
13393,2020-03-31,62000.0,CCXI
13394,2019-12-31,60000.0,CCXI
13395,2020-06-30,39000.0,ICLK
13396,2020-03-31,37000.0,ICLK
13397,2019-12-31,29000.0,ICLK
13398,2019-09-30,29000.0,ICLK
13399,2020-09-30,280100000.0,CRS
13400,2020-06-30,280100000.0,CRS
13401,2020-03-31,280100000.0,CRS
13402,2019-12-31,280100000.0,CRS
13403,2020-09-30,12548000.0,AMYT
13404,2020-06-30,11918000.0,AMYT
13405,2020-03-31,11918000.0,AMYT
13406,2019-09-30,,AMYT
13407,2020-09-30,1000000.0,UFS
13408,2020-06-30,1000000.0,UFS
13409,2020-03-31,1000000.0,UFS
13410,2019-12-31,1000000.0,UFS
13411,2020-09-30,290.0,ROCH
13412,2020-06-30,289.0,ROCH
13413,2020-03-31,216.0,ROCH
13414,2019-09-30,,ROCH
13415,2020-09-30,2694000.0,QURE
13416,2020-06-30,2692000.0,QURE
13417,2020-03-31,2683000.0,QURE
13418,2019-12-31,2651000.0,QURE
13419,2020-09-30,584000.0,TGH
13420,2020-06-30,584000.0,TGH
13421,2020-03-31,583000.0,TGH
13422,2019-12-31,583000.0,TGH
13423,2020-09-30,69000.0,AGIO
13424,2020-06-30,69000.0,AGIO
13425,2020-03-31,69000.0,AGIO
13426,2019-12-31,68000.0,AGIO
13427,2020-09-30,411000.0,FIX
13428,2020-06-30,411000.0,FIX
13429,2020-03-31,411000.0,FIX
13430,2019-12-31,411000.0,FIX
13431,2020-09-30,29000.0,CRTX
13432,2020-06-30,29000.0,CRTX
13433,2020-03-31,29000.0,CRTX
13434,2019-12-31,27000.0,CRTX
13435,2020-09-30,157000.0,TRVN
13436,2020-06-30,127000.0,TRVN
13437,2020-03-31,99000.0,TRVN
13438,2019-12-31,94000.0,TRVN
13439,2020-09-30,157272000.0,FSFG
13440,2020-06-30,26000.0,FSFG
13441,2020-03-31,26000.0,FSFG
13442,2019-12-31,26000.0,FSFG
13443,2020-09-30,49000.0,ALLK
13444,2020-06-30,49000.0,ALLK
13445,2020-03-31,48000.0,ALLK
13446,2019-12-31,48000.0,ALLK
13447,2020-09-30,33000.0,ASMB
13448,2020-06-30,33000.0,ASMB
13449,2020-03-31,32000.0,ASMB
13450,2019-12-31,32000.0,ASMB
13451,2019-09-30,94000.0,UK
13452,2019-06-30,62000.0,UK
13453,2019-03-31,62000.0,UK
13454,2018-12-31,,UK
13455,2020-09-30,1600000.0,AIZ
13456,2020-06-30,1600000.0,AIZ
13457,2020-03-31,1600000.0,AIZ
13458,2019-12-31,1600000.0,AIZ
13459,2020-09-30,2000.0,GAIA
13460,2020-06-30,2000.0,GAIA
13461,2020-03-31,2000.0,GAIA
13462,2019-12-31,2000.0,GAIA
13463,2020-06-30,175000.0,QD
13464,2020-03-31,175000.0,QD
13465,2019-12-31,175474.0,QD
13466,2019-09-30,194000.0,QD
13467,2020-09-30,67000.0,CFBK
13468,2020-06-30,67000.0,CFBK
13469,2020-03-31,54000.0,CFBK
13470,2019-12-31,54000.0,CFBK
13471,2019-12-31,1056000.0,RENN
13472,2019-09-30,1056000.0,RENN
13473,2019-06-30,1048000.0,RENN
13474,2019-03-31,1045000.0,RENN
13475,2020-09-30,71000.0,TWOU
13476,2020-06-30,64000.0,TWOU
13477,2020-03-31,64000.0,TWOU
13478,2019-12-31,63000.0,TWOU
13479,2020-09-30,11562000.0,WMS
13480,2020-06-30,11557000.0,WMS
13481,2020-03-31,11555000.0,WMS
13482,2019-12-31,11549000.0,WMS
13483,2020-09-30,403000.0,CRY
13484,2020-06-30,393000.0,CRY
13485,2020-03-31,276609000.0,CRY
13486,2019-12-31,390000.0,CRY
13487,2020-09-30,42841000.0,CWBC
13488,2020-06-30,42766000.0,CWBC
13489,2020-03-31,42671000.0,CWBC
13490,2019-12-31,42586000.0,CWBC
13491,2020-09-30,137776000.0,NATR
13492,2020-06-30,136661000.0,NATR
13493,2020-03-31,135976000.0,NATR
13494,2019-12-31,135741000.0,NATR
13495,2020-09-30,30000.0,SRRK
13496,2020-06-30,30000.0,SRRK
13497,2020-03-31,30000.0,SRRK
13498,2019-12-31,30000.0,SRRK
13499,2020-09-30,399000.0,GROW
13500,2020-06-30,399000.0,GROW
13501,2020-03-31,399000.0,GROW
13502,2019-12-31,399000.0,GROW
13503,2020-08-31,,MAX
13504,2020-06-30,81494000.0,MAX
13505,2020-03-31,,MAX
13506,2019-12-31,79547000.0,MAX
13507,2020-09-30,3000.0,CLIR
13508,2020-06-30,3000.0,CLIR
13509,2020-03-31,3000.0,CLIR
13510,2019-12-31,3000.0,CLIR
13511,2020-06-30,,WIMI
13512,2020-03-31,,WIMI
13513,2019-12-31,65100.0,WIMI
13514,2019-09-30,65100.0,WIMI
13515,2020-09-30,31348.0,CRMD
13516,2020-06-30,26127.0,CRMD
13517,2020-03-31,26127.0,CRMD
13518,2019-12-31,25665.0,CRMD
13519,2020-09-30,6000.0,IPGP
13520,2020-06-30,6000.0,IPGP
13521,2020-03-31,6000.0,IPGP
13522,2019-12-31,5000.0,IPGP
13523,2020-09-30,18059000.0,SPFI
13524,2020-06-30,18059000.0,SPFI
13525,2020-03-31,18056000.0,SPFI
13526,2019-12-31,18036000.0,SPFI
13527,2020-06-30,338121280.0,GHG
13528,2020-03-31,338121280.0,GHG
13529,2019-12-31,335060909.0,GHG
13530,2019-09-30,335060909.0,GHG
13531,2020-09-30,40509000000.0,WBK
13532,2020-06-30,40509000000.0,WBK
13533,2020-03-31,40503000000.0,WBK
13534,2019-12-31,40503000000.0,WBK
13535,2020-07-31,379000.0,PHR
13536,2020-04-30,376000.0,PHR
13537,2020-01-31,366000.0,PHR
13538,2019-10-31,359000.0,PHR
13539,2020-09-30,6000.0,NTLA
13540,2020-06-30,6000.0,NTLA
13541,2020-03-31,5000.0,NTLA
13542,2019-12-31,5000.0,NTLA
13543,2020-09-30,32836000.0,CUBI
13544,2020-06-30,32791000.0,CUBI
13545,2020-03-31,32751000.0,CUBI
13546,2019-12-31,32617000.0,CUBI
13547,2020-08-01,118000.0,VNCE
13548,2020-05-02,118000.0,VNCE
13549,2020-02-01,117000.0,VNCE
13550,2019-11-02,117000.0,VNCE
13551,2020-09-30,552000.0,CLH
13552,2020-06-30,556000.0,CLH
13553,2020-03-31,556000.0,CLH
13554,2019-12-31,558000.0,CLH
13555,2020-09-30,2000000.0,CF
13556,2020-06-30,2000000.0,CF
13557,2020-03-31,2000000.0,CF
13558,2019-12-31,2000000.0,CF
13559,2020-09-30,7000000.0,COF
13560,2020-06-30,7000000.0,COF
13561,2020-03-31,7000000.0,COF
13562,2019-12-31,7000000.0,COF
13563,2020-09-30,22000.0,IIPR
13564,2020-06-30,19000.0,IIPR
13565,2020-03-31,17000.0,IIPR
13566,2019-12-31,13000.0,IIPR
13567,2020-09-30,2137000.0,HIFS
13568,2020-06-30,2137000.0,HIFS
13569,2020-03-31,2137000.0,HIFS
13570,2019-12-31,2136000.0,HIFS
13571,2020-08-01,436000.0,SPWH
13572,2020-05-02,436000.0,SPWH
13573,2020-02-01,433000.0,SPWH
13574,2019-11-02,432000.0,SPWH
13575,2020-10-04,213000.0,SYPR
13576,2020-07-05,213000.0,SYPR
13577,2020-04-05,213000.0,SYPR
13578,2019-12-31,213000.0,SYPR
13579,2020-09-30,11064000000.0,CB
13580,2020-06-30,11121000000.0,CB
13581,2020-03-31,11121000000.0,CB
13582,2019-12-31,11121000000.0,CB
13583,2020-09-30,521000.0,CFB
13584,2020-06-30,521000.0,CFB
13585,2020-03-31,521000.0,CFB
13586,2019-12-31,520000.0,CFB
13587,2020-09-30,1000000.0,TEN
13588,2020-06-30,1000000.0,TEN
13589,2020-03-31,1000000.0,TEN
13590,2019-12-31,1000000.0,TEN
13591,2020-09-30,5000000.0,MAR
13592,2020-06-30,5000000.0,MAR
13593,2020-03-31,5000000.0,MAR
13594,2019-12-31,5000000.0,MAR
13595,2020-09-30,24000.0,FDUS
13596,2020-06-30,24000.0,FDUS
13597,2020-03-31,24000.0,FDUS
13598,2019-12-31,24000.0,FDUS
13599,2020-09-30,7000.0,MRIN
13600,2020-06-30,7000.0,MRIN
13601,2020-03-31,7000.0,MRIN
13602,2019-12-31,7000.0,MRIN
13603,2020-09-30,6859700000.0,GFL
13604,2020-06-30,6859700000.0,GFL
13605,2020-03-31,6859674000.0,GFL
13606,2019-12-31,3524532000.0,GFL
13607,2020-09-30,951000.0,CHH
13608,2020-06-30,951000.0,CHH
13609,2020-03-31,951000.0,CHH
13610,2019-12-31,951000.0,CHH
13611,2020-08-01,842000.0,DKS
13612,2020-05-02,841000.0,DKS
13613,2020-02-01,836000.0,DKS
13614,2019-11-02,840000.0,DKS
13615,2020-09-30,62000.0,MBRX
13616,2020-06-30,60000.0,MBRX
13617,2020-03-31,53000.0,MBRX
13618,2019-12-31,46000.0,MBRX
13619,2020-09-30,56000.0,GALT
13620,2020-06-30,56000.0,GALT
13621,2020-03-31,56000.0,GALT
13622,2019-12-31,56000.0,GALT
13623,2020-09-30,131055000.0,SRDX
13624,2020-06-30,682000.0,SRDX
13625,2020-03-31,680000.0,SRDX
13626,2019-12-31,680000.0,SRDX
13627,2020-09-30,2000.0,ARAV
13628,2020-06-30,2000.0,ARAV
13629,2020-03-31,2000.0,ARAV
13630,2019-12-31,2000.0,ARAV
13631,2020-09-30,294000000.0,SPGI
13632,2020-06-30,294000000.0,SPGI
13633,2020-03-31,294000000.0,SPGI
13634,2019-12-31,294000000.0,SPGI
13635,2020-10-02,91200000.0,VAR
13636,2020-07-03,90900000.0,VAR
13637,2020-04-03,90700000.0,VAR
13638,2020-01-03,90700000.0,VAR
13639,2020-09-30,85323000.0,OEC
13640,2020-06-30,85323000.0,OEC
13641,2020-03-31,85323000.0,OEC
13642,2019-12-31,85032000.0,OEC
13643,2020-09-30,44000.0,MSC
13644,2020-06-30,31000.0,MSC
13645,2020-03-31,31000.0,MSC
13646,2019-12-31,31000.0,MSC
13647,2020-09-30,82830000000.0,ERIC
13648,2020-06-30,79005000000.0,ERIC
13649,2020-03-31,79841000000.0,ERIC
13650,2019-12-31,16672000000.0,ERIC
13651,2020-09-30,144000.0,MVIS
13652,2020-06-30,143000.0,MVIS
13653,2020-03-31,131000.0,MVIS
13654,2019-12-31,126000.0,MVIS
13655,2020-09-30,408000.0,QMCO
13656,2020-06-30,399000.0,QMCO
13657,2020-03-31,399000.0,QMCO
13658,2019-12-31,399000.0,QMCO
13659,2020-09-30,958000000.0,HON
13660,2020-06-30,958000000.0,HON
13661,2020-03-31,17865000000.0,HON
13662,2019-12-31,958000000.0,HON
13663,2020-09-26,92000.0,CVCO
13664,2020-06-27,92000.0,CVCO
13665,2020-03-28,92000.0,CVCO
13666,2019-12-28,91000.0,CVCO
13667,2020-09-30,1375000.0,ACC
13668,2020-06-30,1375000.0,ACC
13669,2020-03-31,1375000.0,ACC
13670,2019-12-31,1373000.0,ACC
13671,2020-09-30,427000.0,NNBR
13672,2020-06-30,427000.0,NNBR
13673,2020-03-31,428000.0,NNBR
13674,2019-12-31,423000.0,NNBR
13675,2020-09-30,15000.0,RBBN
13676,2020-06-30,14000.0,RBBN
13677,2020-03-31,14000.0,RBBN
13678,2019-12-31,11000.0,RBBN
13679,2020-10-03,484612000.0,SPTN
13680,2020-07-11,483484000.0,SPTN
13681,2020-04-18,481514000.0,SPTN
13682,2019-12-28,490233000.0,SPTN
13683,2020-09-30,17000.0,GRTS
13684,2020-06-30,17000.0,GRTS
13685,2020-03-31,17000.0,GRTS
13686,2019-12-31,17000.0,GRTS
13687,2020-09-30,22000.0,CNET
13688,2020-06-30,22000.0,CNET
13689,2020-03-31,22000.0,CNET
13690,2019-12-31,20000.0,CNET
13691,2020-09-30,320297000.0,RIBT
13692,2020-06-30,319487000.0,RIBT
13693,2020-03-31,319123000.0,RIBT
13694,2019-12-31,318811000.0,RIBT
13695,2020-06-30,2000.0,BDSX
13696,2020-03-31,2000.0,BDSX
13697,2019-12-31,1000.0,BDSX
13698,2019-09-30,1000.0,BDSX
13699,2020-09-30,4325000.0,KIM
13700,2020-06-30,4325000.0,KIM
13701,2020-03-31,4325000.0,KIM
13702,2019-12-31,4318000.0,KIM
13703,2020-09-30,1100000.0,AMC
13704,2020-06-30,1000000.0,AMC
13705,2020-03-31,1000000.0,AMC
13706,2019-12-31,1000000.0,AMC
13707,2020-09-30,986468000.0,AUPH
13708,2020-06-30,796350000.0,AUPH
13709,2020-03-31,794932000.0,AUPH
13710,2019-12-31,790472000.0,AUPH
13711,2020-09-30,176000.0,BTN
13712,2020-06-30,176000.0,BTN
13713,2020-03-31,174000.0,BTN
13714,2019-12-31,174000.0,BTN
13715,2020-09-27,554673000.0,DOOR
13716,2020-06-28,553766000.0,DOOR
13717,2020-03-29,551983000.0,DOOR
13718,2019-12-29,558514000.0,DOOR
13719,2020-09-30,456000.0,PRAA
13720,2020-06-30,456000.0,PRAA
13721,2020-03-31,455000.0,PRAA
13722,2019-12-31,454000.0,PRAA
13723,2020-06-30,335.0,GNSS
13724,2020-03-31,331.0,GNSS
13725,2019-12-31,331.0,GNSS
13726,2019-09-30,330.0,GNSS
13727,2020-09-30,11325.0,JRSH
13728,2020-06-30,11325.0,JRSH
13729,2020-03-31,11325.0,JRSH
13730,2019-12-31,11325.0,JRSH
13731,2020-09-30,36400000.0,FTSI
13732,2020-06-30,36400000.0,FTSI
13733,2020-03-31,36400000.0,FTSI
13734,2019-12-31,36400000.0,FTSI
13735,2020-09-30,38000.0,SDC
13736,2020-06-30,38000.0,SDC
13737,2020-03-31,38000.0,SDC
13738,2019-12-31,38000.0,SDC
13739,2020-09-30,229000.0,PLOW
13740,2020-06-30,229000.0,PLOW
13741,2020-03-31,229000.0,PLOW
13742,2019-12-31,228000.0,PLOW
13743,2020-08-31,2200000.0,STZ
13744,2020-05-31,2200000.0,STZ
13745,2020-02-29,2200000.0,STZ
13746,2019-11-30,2200000.0,STZ
13747,2020-06-30,281509.0,PHX
13748,2020-03-31,281509.0,PHX
13749,2019-12-31,281509.0,PHX
13750,2019-09-30,281509.0,PHX
13751,2020-09-30,1298.0,CMLF
13752,2020-10-30,376000000.0,LOW
13753,2020-07-31,378000000.0,LOW
13754,2020-05-01,377000000.0,LOW
13755,2020-01-31,381000000.0,LOW
13756,2020-09-30,1164000000.0,BLL
13757,2020-06-30,1153000000.0,BLL
13758,2020-03-31,1151000000.0,BLL
13759,2019-12-31,1178000000.0,BLL
13760,2020-09-30,1621480.0,OCGN
13761,2020-06-30,1351281.0,OCGN
13762,2020-03-31,527467.0,OCGN
13763,2019-12-31,527467.0,OCGN
13764,2020-09-30,5000.0,PFMT
13765,2020-06-30,5000.0,PFMT
13766,2020-03-31,5000.0,PFMT
13767,2019-12-31,5000.0,PFMT
13768,2020-09-30,38000000.0,SYK
13769,2020-06-30,38000000.0,SYK
13770,2020-03-31,13115000000.0,SYK
13771,2019-12-31,37000000.0,SYK
13772,2020-09-30,680000.0,RLI
13773,2020-06-30,679000.0,RLI
13774,2020-03-31,679000.0,RLI
13775,2019-12-31,678000.0,RLI
13776,2020-09-30,5000.0,AGLE
13777,2020-06-30,5000.0,AGLE
13778,2020-03-31,3000.0,AGLE
13779,2019-12-31,3000.0,AGLE
13780,2020-09-30,1005.0,TWND
13781,2020-06-30,863.0,TWND
13782,2020-09-30,100000.0,DXCM
13783,2020-06-30,100000.0,DXCM
13784,2020-03-31,100000.0,DXCM
13785,2019-12-31,100000.0,DXCM
13786,2020-09-30,31000.0,RMR
13787,2020-06-30,31000.0,RMR
13788,2020-03-31,31000.0,RMR
13789,2019-12-31,31000.0,RMR
13790,2020-09-30,848000.0,NMIH
13791,2020-06-30,848000.0,NMIH
13792,2020-03-31,689000.0,NMIH
13793,2019-12-31,684000.0,NMIH
13794,2020-09-28,107000.0,TTMI
13795,2020-06-29,107000.0,TTMI
13796,2020-03-30,106000.0,TTMI
13797,2019-12-30,106000.0,TTMI
13798,2020-09-30,239148000.0,EURN
13799,2020-06-30,239148000.0,EURN
13800,2020-03-31,239148000.0,EURN
13801,2019-12-31,239148000.0,EURN
13802,2020-09-30,3000.0,SCPH
13803,2020-06-30,3000.0,SCPH
13804,2020-03-31,2000.0,SCPH
13805,2019-12-31,2000.0,SCPH
13806,2020-09-30,18390.0,IDN
13807,2020-06-30,18028.0,IDN
13808,2020-03-31,16210.0,IDN
13809,2019-12-31,16042.0,IDN
13810,2020-09-30,15000.0,BE
13811,2020-06-30,13000.0,BE
13812,2020-03-31,12000.0,BE
13813,2019-12-31,12000.0,BE
13814,2020-09-30,71384000.0,FMBH
13815,2020-06-30,71370000.0,FMBH
13816,2020-03-31,71268000.0,FMBH
13817,2019-12-31,71152000.0,FMBH
13818,2020-09-30,1291000.0,EXR
13819,2020-06-30,1291000.0,EXR
13820,2020-03-31,1290000.0,EXR
13821,2019-12-31,1295000.0,EXR
13822,2020-09-30,139000.0,PFHD
13823,2020-06-30,139000.0,PFHD
13824,2020-03-31,138000.0,PFHD
13825,2019-12-31,60000.0,PFHD
13826,2020-09-30,179000.0,MITO
13827,2020-06-30,11585000.0,MITO
13828,2020-03-31,2427000.0,MITO
13829,2019-12-31,131000.0,MITO
13830,2020-09-30,14000.0,PRPH
13831,2020-06-30,14000.0,PRPH
13832,2020-03-31,14000.0,PRPH
13833,2019-12-31,14000.0,PRPH
13834,2020-10-03,98844000.0,AVT
13835,2020-06-27,98793000.0,AVT
13836,2020-03-28,98761000.0,AVT
13837,2019-12-28,99349000.0,AVT
13838,2020-09-30,76000.0,GOLF
13839,2020-06-30,76000.0,GOLF
13840,2020-03-31,76000.0,GOLF
13841,2019-12-31,76000.0,GOLF
13842,2020-10-24,46113000.0,LZB
13843,2020-07-25,45989000.0,LZB
13844,2020-04-25,45857000.0,LZB
13845,2020-01-25,46075000.0,LZB
13846,2020-09-30,5000.0,SNCR
13847,2020-06-30,5000.0,SNCR
13848,2020-03-31,5000.0,SNCR
13849,2019-12-31,5000.0,SNCR
13850,2020-09-30,33476.0,SANW
13851,2020-06-30,33458.0,SANW
13852,2020-03-31,33423.0,SANW
13853,2019-12-31,33329.0,SANW
13854,2020-09-30,444594000.0,FORTY
13855,2020-06-30,433284000.0,FORTY
13856,2020-03-31,418094000.0,FORTY
13857,2019-12-31,4340000.0,FORTY
13858,2020-09-30,474000.0,NCSM
13859,2020-06-30,474000.0,NCSM
13860,2020-03-31,474000.0,NCSM
13861,2019-12-31,469000.0,NCSM
13862,2020-10-03,152061000.0,NUE
13863,2020-07-04,152061000.0,NUE
13864,2020-04-04,152061000.0,NUE
13865,2019-12-31,152061000.0,NUE
13866,2020-07-31,4681000.0,CMD
13867,2020-04-30,4679000.0,CMD
13868,2020-01-31,4722000.0,CMD
13869,2019-10-31,4722000.0,CMD
13870,2020-09-30,296483000.0,RNST
13871,2020-06-30,296483000.0,RNST
13872,2020-03-31,296483000.0,RNST
13873,2019-12-31,296483000.0,RNST
13874,2020-09-30,24000.0,ZG
13875,2020-06-30,23000.0,ZG
13876,2020-03-31,22000.0,ZG
13877,2019-12-31,21000.0,ZG
13878,2020-06-30,10000.0,AVIR
13879,2020-03-31,10000.0,AVIR
13880,2019-12-31,10000.0,AVIR
13881,2019-09-30,10000.0,AVIR
13882,2020-09-30,5000.0,MBIO
13883,2020-06-30,5000.0,MBIO
13884,2020-03-31,4000.0,MBIO
13885,2019-12-31,4000.0,MBIO
13886,2020-06-30,447054000.0,DSX
13887,2020-03-31,457699000.0,DSX
13888,2019-12-31,912000.0,DSX
13889,2019-09-30,603919000.0,DSX
13890,2020-09-30,432000.0,IBTX
13891,2020-06-30,430000.0,IBTX
13892,2020-03-31,430000.0,IBTX
13893,2019-12-31,430000.0,IBTX
13894,2020-09-30,1789092000.0,ES
13895,2020-06-30,1789092000.0,ES
13896,2020-03-31,1759092000.0,ES
13897,2019-12-31,1729292000.0,ES
13898,2020-09-30,635000.0,SLGL
13899,2020-06-30,635000.0,SLGL
13900,2020-03-31,622000.0,SLGL
13901,2019-12-31,561000.0,SLGL
13902,2020-09-30,3000.0,UPLD
13903,2020-06-30,3000.0,UPLD
13904,2020-03-31,3000.0,UPLD
13905,2019-12-31,3000.0,UPLD
13906,2020-08-01,448000.0,JILL
13907,2020-05-02,448000.0,JILL
13908,2020-02-01,443000.0,JILL
13909,2019-11-02,440000.0,JILL
13910,2020-09-30,3000000.0,MCO
13911,2020-06-30,3000000.0,MCO
13912,2020-03-31,799000000.0,MCO
13913,2019-12-31,3000000.0,MCO
13914,2020-09-30,1236000.0,BELFA
13915,2020-06-30,1237000.0,BELFA
13916,2020-03-31,1226000.0,BELFA
13917,2019-12-31,1227000.0,BELFA
13918,2020-09-30,3000.0,AINC
13919,2020-06-30,3000.0,AINC
13920,2020-03-31,2000.0,AINC
13921,2019-12-31,2000.0,AINC
13922,2020-09-30,205432000000.0,PBR
13923,2020-06-30,205432000000.0,PBR
13924,2020-03-31,205432000000.0,PBR
13925,2019-12-31,205432000000.0,PBR
13926,2020-09-30,184000.0,BXRX
13927,2020-06-30,184000.0,BXRX
13928,2020-03-31,176000.0,BXRX
13929,2019-12-31,94000.0,BXRX
13930,2020-06-30,4969.0,APDN
13931,2020-03-31,4060.0,APDN
13932,2019-12-31,3485.0,APDN
13933,2019-09-30,1200.0,APDN
13934,2020-09-30,388190000.0,LCTX
13935,2020-06-30,388271000.0,LCTX
13936,2020-03-31,387686000.0,LCTX
13937,2019-12-31,387062000.0,LCTX
13938,2020-09-27,13742500000.0,ASML
13939,2020-06-28,12699800000.0,ASML
13940,2020-03-29,12525200000.0,ASML
13941,2019-12-31,38200000.0,ASML
13942,2020-09-30,4000.0,AXNX
13943,2020-06-30,4000.0,AXNX
13944,2020-03-31,3000.0,AXNX
13945,2019-12-31,3000.0,AXNX
13946,2020-09-30,4000000.0,ETN
13947,2020-06-30,4000000.0,ETN
13948,2020-03-31,4000000.0,ETN
13949,2019-12-31,4000000.0,ETN
13950,2020-06-30,312081000.0,CHNR
13951,2020-03-31,312081000.0,CHNR
13952,2019-12-31,312081000.0,CHNR
13953,2019-09-30,312081000.0,CHNR
13954,2020-09-30,87479000.0,CCB
13955,2020-06-30,87309000.0,CCB
13956,2020-03-31,87166000.0,CCB
13957,2019-12-31,86983000.0,CCB
13958,2020-09-30,222000.0,GVP
13959,2020-06-30,221000.0,GVP
13960,2020-03-31,219000.0,GVP
13961,2019-12-31,218000.0,GVP
