,date,ticker,assets,book_equity,shares_rep,shares_outstanding,adj_close,market_cap,ebit
7303,2020-02-02,PLAY,2370139000.0,169650000.0,-36000.0,30600000.0,44.5099983215332,1362005948.638916,37616000.0
7304,2020-05-03,PLAY,2563351000.0,192635000.0,-36000.0,36790000.0,11.260000228881836,414255408.42056274,-49864000.0
7305,2020-08-02,PLAY,2619967000.0,250371000.0,-651000.0,47590000.0,12.039999961853027,572983598.1845856,-78937000.0
7306,2020-11-01,PLAY,2385061000.0,206774000.0,-229000.0,47640000.0,16.709999084472653,796064356.3842772,-56043000.0
7307,2020-02-01,PLCE,1181397000.0,235187000.0,-37630000.0,14710000.0,63.02999877929688,927171282.0434572,34265000.0
7308,2020-05-02,PLCE,1184936000.0,105035000.0,-14559000.0,14530000.0,28.28000068664551,410908409.9769593,-40450300.0
7309,2020-08-01,PLCE,1167939000.0,61515000.0,-885000.0,14580000.0,24.13999938964844,351961191.1010743,-27240000.0
7310,2020-10-31,PLCE,1206943000.0,77369000.0,-8000.0,14590000.0,25.60000038146973,373504005.56564337,31817000.0
7311,2019-12-31,PLD,40031850000.0,22584179000.0,-501000.0,631800000.0,87.36444091796875,55196853771.97266,286193000.0
7312,2020-03-31,PLD,55007247000.0,32190494000.0,-57565000.0,738560000.0,79.42554473876953,58660530322.265625,362546000.0
7313,2020-06-30,PLD,55221857000.0,32173980000.0,-397000.0,738730000.0,92.80307006835938,68556411951.59912,535774000.0
7314,2020-09-30,PLD,55759598000.0,32033227000.0,-94000.0,738960000.0,100.62000274658205,74354157229.61427,387358000.0
7315,2019-12-31,PLM,457315000.0,384140000.0,-85000.0,100520000.0,2.5,251300000.0,-50273000.0
7316,2020-03-31,PLM,459435000.0,378920000.0,-85000.0,100630000.0,2.4000000953674316,241512009.59682465,-5438000.0
7317,2020-09-30,PLM,467822000.0,373277000.0,,100700000.0,3.6500000953674316,367555009.60350037,-4018000.0
7318,2020-03-31,PLMR,443643000.0,260820000.0,,24240000.0,58.15999984741211,1409798396.3012695,15159000.0
7319,2020-06-30,PLMR,584050000.0,375243000.0,,25470000.0,85.76000213623047,2184307254.40979,15309000.0
7320,2020-09-30,PLMR,699759000.0,361895000.0,,25520000.0,104.23999786376952,2660204745.483398,-21843000.0
7321,2019-12-31,PLNT,1717190000.0,-706455000.0,-300221000.0,87090000.0,74.68000030517578,6503881226.577759,63221000.0
7322,2020-03-31,PLNT,1875636000.0,-691783000.0,,86430000.0,48.70000076293945,4209141065.940857,34267000.0
7323,2020-06-30,PLNT,1800037000.0,-718287000.0,,86490000.0,60.56999969482422,5238699273.605347,-22722000.0
7324,2020-09-30,PLNT,1801552000.0,-719626000.0,,86520000.0,61.61999893188477,5331362307.586671,16640000.0
7325,2019-12-31,PLOW,705695000.0,313163000.0,-72000.0,22800000.0,53.57749557495117,1221566899.1088867,17943000.0
7326,2020-03-31,PLOW,692536000.0,293035000.0,-72000.0,22860000.0,34.968006134033196,799368620.2239989,-8167000.0
7327,2020-06-30,PLOW,584887000.0,184420000.0,,22860000.0,34.85190963745117,796714654.3121338,13508000.0
7328,2020-09-30,PLOW,611264000.0,187853000.0,,22860000.0,34.200000762939446,781812017.4407958,17593000.0
7329,2019-12-31,PLPC,433571000.0,268535000.0,-2325000.0,4993000.0,59.61884307861328,297676883.4915161,7823000.0
7330,2020-03-31,PLPC,413257000.0,251512000.0,-3980000.0,4995000.0,49.42895889282226,246897649.6696472,5153000.0
7331,2020-06-30,PLPC,436266000.0,264161000.0,-3011000.0,4934000.0,49.80834579467773,245754378.1509399,15107000.0
7332,2020-09-30,PLPC,452041000.0,279575000.0,-1311000.0,4914000.0,48.72000122070313,239410085.9985352,16790000.0
7333,2020-09-30,PLRX,312324000.0,300346000.0,-2365000.0,35470000.0,22.649999618530273,803395486.4692688,-16661000.0
7334,2019-12-31,PLT,2930867000.0,588077000.0,-388000.0,39930000.0,27.050790786743164,1080138076.1146545,-54901000.0
7335,2020-03-28,PLT,2257174000.0,-82816000.0,-222000.0,40410000.0,11.130000114440918,449763304.6245575,-10495000.0
7336,2020-06-27,PLT,2228882000.0,-149711000.0,-2739000.0,40680000.0,14.75,600030000.0,-10341000.0
7337,2020-09-26,PLT,2201543000.0,-145005000.0,-310000.0,41250000.0,12.270000457763672,506137518.88275146,12993000.0
7338,2020-09-30,PLTR,2603712000.0,1251753000.0,,1727000000.0,9.5,16406500000.0,-847777000.0
7339,2019-12-31,PLUS,952608000.0,472486000.0,-733000.0,13510000.0,84.29000091552734,1138757912.3687744,26265000.0
7340,2020-03-31,PLUS,909113000.0,486145000.0,-733000.0,13500000.0,62.61999893188477,845369985.5804445,19865000.0
7341,2020-06-30,PLUS,1058862000.0,502725000.0,-2703000.0,13550000.0,70.68000030517578,957714004.1351318,25603000.0
7342,2020-09-30,PLUS,1038711000.0,523070000.0,-1784000.0,13540000.0,73.19999694824219,991127958.6791992,28486000.0
7343,2019-12-31,PLX,45392000.0,-70322000.0,-1264000.0,14840000.0,3.2799999713897705,48675199.575424194,2200000.0
7344,2020-03-31,PLX,82876000.0,-30881000.0,-1264000.0,32440000.0,2.3499999046325684,76233996.90628052,4693000.0
7345,2020-06-30,PLX,71710000.0,-34764000.0,-1264000.0,32440000.0,3.7899999618530273,122947598.7625122,-2240000.0
7346,2020-09-30,PLX,72310000.0,-33315000.0,,33340000.000000004,3.869999885559082,129025796.18453981,-2582000.0
7347,2020-04-04,PLXS,2095198000.0,892558000.0,-20653000.0,29190000.0,54.58000183105469,1593190253.4484863,23202000.0
7348,2020-07-04,PLXS,2288524000.0,944821000.0,-24221000.0,29210000.0,67.41000366210939,1969046206.9702153,45939000.0
7349,2020-10-03,PLXS,2289848000.0,977480000.0,-24221000.0,29000000.0,72.45999908447266,2101339973.449707,50289000.0
7350,2021-01-02,PLXS,2272058000.0,1006959000.0,,28770000.0,79.12000274658203,2276282479.019165,46866000.0
7351,2019-12-31,PLYA,2196964000.0,809651000.0,-3387000.0,129120000.0,8.399999618530272,1084607950.7446287,-9528000.0
7352,2020-03-31,PLYA,2204202000.0,772681000.0,-2534000.0,129270000.0,1.75,226222500.0,20140200.0
7353,2020-06-30,PLYA,2267264000.0,710558000.0,-20000.0,134490000.0,3.619999885559082,486853784.60884094,-61257000.0
7354,2020-09-30,PLYA,2167860000.0,636937000.0,,134500000.0,4.190000057220459,563555007.6961517,-52598000.0
7355,2019-12-31,PMD,27531000.0,16820000.0,-8000.0,5517000.0,8.969999313354492,49487486.21177673,194000.0
7356,2020-03-31,PMD,25210000.0,15808000.0,-8000.0,5517000.0,6.050000190734862,33377851.052284237,-242000.0
7357,2020-06-30,PMD,25776000.0,13924000.0,-8000.0,5507000.0,5.550000190734863,30563851.050376892,-3306000.0
7358,2020-09-30,PMD,23980000.0,12942000.0,,5527000.0,4.4099998474121085,24374069.156646725,-1409000.0
7359,2020-03-31,PNC,445493000000.0,45269000000.0,-1522000000.0,424000000.0,92.588134765625,39257369140.625,0.0
7360,2020-06-30,PNC,458978000000.0,48928000000.0,-1000000.0,425000000.0,102.95794677734376,43757127380.3711,0.0
7361,2020-09-30,PNC,461817000000.0,49760000000.0,-81000000.0,424000000.0,108.75916290283205,46113885070.80079,0.0
7362,2020-12-31,PNC,466679000000.0,54010000000.0,,424000000.0,147.9390106201172,62726140502.92969,0.0
7363,2020-03-31,PNFP,29264180000.0,4385128000.0,-55211000.0,75800000.0,37.10974502563477,2812918672.9431157,0.0
7364,2020-06-30,PNFP,33342112000.0,4478015000.0,-347000.0,75800000.0,41.67073059082031,3158641378.7841797,0.0
7365,2020-09-30,PNFP,33824931000.0,4570182000.0,-300000.0,75840000.0,35.458309173583984,2689158167.7246094,0.0
7366,2020-12-31,PNFP,34932860000.0,4687485000.0,,75850000.0,64.4000015258789,4884740115.737915,0.0
7367,2019-12-31,PNM,7298774000.0,1678698000.0,-21000.0,79650000.0,49.3900032043457,3933913755.2261353,58852000.0
7368,2020-03-31,PNM,7375119000.0,1678698000.0,-11498000.0,79650000.0,37.21927261352539,2964515063.6672974,47738000.0
7369,2020-06-30,PNM,7574467000.0,1696500000.0,-486000.0,79650000.0,37.92326736450195,3020588245.5825806,69737000.0
7370,2020-09-30,PNM,7742112000.0,1773316000.0,,79650000.0,41.07448959350586,3271583096.1227417,146319000.0
7371,2019-12-31,PNR,4139500000.0,1953900000.0,-115200000.0,168290000.0,45.0341796875,7578802099.609375,108100000.0
7372,2020-03-31,PNR,4426700000.0,1892500000.0,-115200000.0,165730000.0,29.33770751953125,4862138267.211914,103400000.0
7373,2020-06-30,PNR,4116100000.0,1949700000.0,,165910000.0,37.68098449707031,6251652137.908936,112200000.0
7374,2020-09-30,PNR,4103500000.0,2049800000.0,,166350000.0,45.60008239746094,7585573706.817627,132500000.0
7375,2019-12-31,PNRG,229365000.0,100114000.0,-1380000.0,1999000.0,151.25999450683594,302368729.01916504,-3535000.0
7376,2020-03-31,PNRG,229474000.0,99235000.0,-709000.0,1994000.0,74.0,147556000.0,286000.0
7377,2020-06-30,PNRG,218930000.0,92969000.0,,1994000.0,71.08999633789062,141753452.6977539,-10347000.0
7378,2020-09-30,PNRG,208681000.0,99470000.0,,1994000.0,69.04000091552734,137665761.82556152,-5988000.0
7379,2020-06-30,PNTG,469246000.0,82501000.0,-57000.0,27970000.0,22.60000038146973,632122010.6697084,6342000.0
7380,2020-09-30,PNTG,480110000.0,89339000.0,-8000.0,28120000.0,38.560001373291016,1084307238.6169434,4574000.0
7381,2019-12-31,PNW,18479247000.0,5430648000.0,-1680000.0,112440000.0,86.6016845703125,9737493413.085938,17746000.0
7382,2020-03-31,PNW,18561760000.0,5469418000.0,-1680000.0,112490000.0,73.56815338134766,8275681573.867798,54333000.0
7383,2020-06-30,PNW,19307388000.0,5489562000.0,-524000.0,112560000.0,71.87239837646484,8089957161.254883,276016000.0
7384,2020-09-30,PNW,19751421000.0,5841386000.0,,112590000.0,73.80683135986328,8309911142.807007,469126000.0
7385,2019-12-31,PODD,1142900000.0,75900000.0,-366000.0,62690000.0,171.1999969482422,10732527808.685303,18128000.0
7386,2020-03-31,PODD,1108200000.0,59000000.0,-25200000.0,63060000.0,165.67999267578125,10447780338.134766,7500000.0
7387,2020-06-30,PODD,1626700000.0,563300000.0,-1600000.0,65599999.99999999,194.25999450683602,12743455639.648441,27500000.0
7388,2020-09-30,PODD,1710600000.0,595000000.0,-100000.0,65870000.00000001,236.58999633789062,15584183058.776857,23800000.0
7389,2019-12-31,POLA,23563215.0,18376272.0,-39942.0,10130000.0,2.380000114440918,24109401.1592865,-4675519.0
7390,2020-03-31,POLA,23266000.0,18175000.0,,10130000.0,1.2400000095367432,12561200.096607208,-2320000.0
7391,2020-06-30,POLA,22513000.0,15877000.0,,10130000.0,4.960000038146973,50244800.38642883,-2295000.0
7392,2020-09-30,POLA,21384000.0,14826000.0,,11650000.0,3.1600000858306885,36814000.99992752,-4713000.0
7393,2019-12-31,POOL,1483266000.0,410180000.0,-66619000.0,40070000.0,210.5059814453125,8434974676.513672,25798000.0
7394,2020-03-31,POOL,1747781000.0,348398000.0,-66619000.0,39930000.0,195.53001403808602,7807513460.540775,42532000.0
7395,2020-06-30,POOL,1654797000.0,486791000.0,-3584000.0,40040000.0,270.88290405273443,10846151478.271486,205857000.0
7396,2020-09-30,POOL,1587589000.0,589501000.0,-5991000.0,40150000.0,333.93798828125,13407610229.492188,148233000.0
7397,2020-09-30,POST,12146700000.0,2854500000.0,-166500000.0,66400000.00000001,86.0,5710400000.000001,176700000.0
7398,2019-12-31,POWI,803896000.0,724546000.0,-2013000.0,58860000.0,49.16291427612305,2893729134.2926025,14674000.0
7399,2020-03-31,POWI,827439000.0,743830000.0,-2013000.0,59380000.0,43.99557495117188,2612457240.6005864,15094000.0
7400,2020-06-30,POWI,853777000.0,759472000.0,-623000.0,59750000.0,58.948143005371094,3522151544.570923,12925000.0
7401,2020-09-30,POWI,876068000.0,779797000.0,,59860000.0,55.4000015258789,3316244091.339111,14741000.0
7402,2019-12-31,POWL,466451000.0,301673000.0,-611000.0,11600000.0,47.26333236694336,548254655.456543,3019000.0
7403,2020-03-31,POWL,446597000.0,300131000.0,-6000.0,11610000.0,24.942779541015625,289585670.4711914,9285000.0
7404,2020-06-30,POWL,487198000.0,303571000.0,-6000.0,11610000.0,26.87576484680176,312027629.87136847,4184000.0
7405,2020-09-30,POWL,472278000.0,306626000.0,-12000.0,11620000.0,23.89737701416016,277687520.9045411,3983000.0
7406,2019-12-31,PPBI,11776012000.0,2012594000.0,-656000.0,59510000.0,31.18402862548828,1855761543.5028076,0.0
7407,2020-03-31,PPBI,11976209000.0,2002917000.0,-1008000.0,59980000.0,18.17181968688965,1089945744.819641,0.0
7408,2020-06-30,PPBI,20517074000.0,2654647000.0,-265000.0,94350000.0,21.193679809570312,1999623690.032959,0.0
7409,2020-09-30,PPBI,19844240000.0,2688085000.0,-99000.0,94380000.0,19.917369842529297,1879801365.737915,0.0
7410,2019-12-29,PPC,7102364000.0,2525663000.0,-27906000.0,249570000.0,32.799999237060554,8185895809.593203,85469000.0
7411,2020-03-29,PPC,7251982000.0,2465913000.0,-27906000.0,248170000.0,18.700000762939453,4640779189.338684,84011000.0
7412,2020-06-28,PPC,7156581000.0,2364185000.0,-49973000.0,245520000.0,16.309999465942386,4004431068.878175,28689000.0
7413,2020-09-27,PPC,7469499000.0,2420853000.0,-29927000.0,243660000.0,15.0600004196167,3669519702.243805,94288000.0
7414,2020-06-30,PPD,5906518000.0,-1068126000.0,-1981000.0,348590000.0,26.79999923706055,9342211734.046938,105734000.0
7415,2020-09-30,PPD,6041534000.0,-950928000.0,,349560000.0,36.9900016784668,12930224986.724854,143711000.0
7416,2020-03-31,PPG,18064000000.0,4723000000.0,-7000000.0,235920000.0,82.40340423583984,19440611127.319336,356000000.0
7417,2020-06-30,PPG,18170000000.0,4832000000.0,-3000000.0,235980000.0,105.13532257080078,24809833420.25757,320000000.0
7418,2020-09-30,PPG,18300000000.0,5310000000.0,-3000000.0,236200000.0,121.60491943359376,28723081970.214848,578000000.0
7419,2019-12-31,PPL,45680000000.0,12991000000.0,-1000000.0,767230000.0,34.41456985473633,26403890429.649353,772000000.0
7420,2020-03-31,PPL,46328000000.0,13241000000.0,-1000000.0,768270000.0,23.987934112548828,18429210140.64789,885000000.0
7421,2020-06-30,PPL,46520000000.0,13044000000.0,-1000000.0,768780000.0,25.460134506225586,19573242205.696106,682000000.0
7422,2020-09-30,PPL,47924000000.0,13686000000.0,-1000000.0,768800000.0,27.209999084472656,20919047296.14258,760000000.0
7423,2019-12-31,PQG,4320845000.0,1779450000.0,-1328000.0,136460000.0,17.180000305175778,2344382841.6442866,30068000.0
7424,2020-03-31,PQG,4296871000.0,1738475000.0,-3889000.0,137310000.0,10.899999618530273,1496678947.6203918,34768000.0
7425,2020-06-30,PQG,4247210000.0,1772812000.0,-162000.0,136050000.0,13.239999771118164,1801301968.8606262,44399000.0
7426,2020-09-30,PQG,4324442000.0,1800487000.0,-162000.0,136060000.0,10.260000228881836,1395975631.1416626,48167000.0
7427,2019-12-31,PRA,4805599000.0,1511913000.0,-4041000.0,53790000.0,35.462703704833984,1907538832.28302,-85392000.0
7428,2020-03-31,PRA,4730850000.0,1427509000.0,-350000.0,53840000.0,24.83664703369141,1337205076.2939456,-29679000.0
7429,2020-06-30,PRA,4783555000.0,1474390000.0,-350000.0,53890000.0,14.420207023620605,777104956.5029144,-51791000.0
7430,2020-09-30,PRA,4692497000.0,1329893000.0,-435000.0,53890000.0,15.640000343322756,842839618.5016633,20929000.0
7431,2019-12-31,PRAA,4423891000.0,1169388000.0,-117000.0,45420000.0,36.29999923706055,1648745965.34729,70784000.0
7432,2020-03-31,PRAA,4350099000.0,1073625000.0,-3156000.0,45540000.0,27.71999931335449,1262368768.7301633,60540000.0
7433,2020-06-30,PRAA,4197824000.0,1162989000.0,-20000.0,45580000.0,38.65999984741211,1762122793.045044,111280000.0
7434,2020-09-30,PRAA,4197249000.0,1239104000.0,,45580000.0,39.95000076293945,1820921034.7747803,88666000.0
7435,2019-12-31,PRAH,3544430000.0,1089991000.0,-114000.0,63490000.0,111.1500015258789,7056913596.878052,102820000.0
7436,2020-03-31,PRAH,3681156000.0,1107417000.0,,63630000.0,83.04000091552734,5283835258.255005,63770000.0
7437,2020-06-30,PRAH,3722801000.0,1167400000.0,,63950000.0,97.29000091552734,6221695558.547974,43820000.0
7438,2020-09-30,PRAH,3839214000.0,1325266000.0,,64099999.99999999,101.44000244140624,6502304156.494139,79118000.0
7439,2019-12-31,PRDO,599146000.0,431295000.0,-3923000.0,70150000.0,18.38999938964844,1290058457.1838381,32013000.0
7440,2020-03-31,PRDO,606526000.0,445143000.0,-17996000.0,69060000.0,10.789999961853027,745157397.3655701,37915000.0
7441,2020-06-30,PRDO,655099000.0,478684000.0,-2000.0,69130000.0,15.93000030517578,1101240921.0968015,37368000.0
7442,2020-09-30,PRDO,683751000.0,521671000.0,-758000.0,69290000.0,12.239999771118164,848109584.1407776,32074000.0
7443,2019-12-31,PRFT,640492000.0,381015000.0,-4189000.0,31690000.0,46.06999969482422,1459958290.3289795,16525000.0
7444,2020-03-31,PRFT,637658000.0,393524000.0,-4835000.0,32060000.000000004,27.09000015258789,868505404.8919679,13914000.0
7445,2020-06-30,PRFT,715454000.0,410053000.0,-26000.0,32270000.000000004,35.779998779296875,1154620560.6079104,15593000.0
7446,2020-09-30,PRFT,754294000.0,386425000.0,-11112000.0,32040000.0,42.7400016784668,1369389653.7780762,17783000.0
7447,2020-02-29,PRGS,890182000.0,327957000.0,-21949000.0,44770000.0,37.383079528808594,1673640470.5047607,32066000.0
7448,2020-05-31,PRGS,895602000.0,339961000.0,-1946000.0,45030000.0,41.32107543945313,1860688027.0385745,26004000.0
7449,2020-08-31,PRGS,919468000.0,368166000.0,-177000.0,45100000.0,37.88999938964844,1708838972.4731445,34409000.0
7450,2019-12-31,PRGX,125466000.0,53050000.0,-485000.0,23370000.0,4.920000076293945,114980401.7829895,5594000.0
7451,2020-03-31,PRGX,122166000.0,47978000.0,-567000.0,23600000.0,2.799999952316284,66079998.87466431,-2129000.0
7452,2020-06-30,PRGX,121935000.0,50905000.0,-115000.0,23610000.0,4.699999809265137,110966995.49674988,908000.0
7453,2020-09-30,PRGX,126145000.0,56307000.0,-6000.0,23560000.0,4.760000228881836,112145605.39245605,4843000.0
7454,2019-12-31,PRI,13688531000.0,1652491000.0,-44137000.0,41210000.0,128.89505004882812,5311765012.512207,142479000.0
7455,2020-03-31,PRI,13270911000.0,1530114000.0,-95677000.0,40460000.0,87.60858917236328,3544643517.9138184,115210000.0
7456,2020-06-30,PRI,13964549000.0,1642680000.0,-86512000.0,39670000.0,115.88468170166016,4597145323.104858,155336000.0
7457,2020-09-30,PRI,14300530000.0,1720446000.0,-41556000.0,39370000.0,112.79133605957031,4440594900.665283,168408000.0
7458,2019-12-31,PRIM,1830465000.0,628502000.0,-50000000.0,48670000.0,21.99391365051269,1070443777.3704528,40940000.0
7459,2020-03-31,PRIM,1835103000.0,614413000.0,-7393000.0,48250000.0,15.791071891784668,761919218.7786102,3422000.0
7460,2020-06-30,PRIM,1953554000.0,644870000.0,-1027000.0,48220000.0,17.70313835144043,853645331.3064575,49545000.0
7461,2020-09-30,PRIM,1999502000.0,683486000.0,-3087000.0,48100000.0,18.040000915527344,867724044.0368652,66584000.0
7462,2019-12-31,PRK,8558377000.0,969014000.0,-8344000.0,16350000.000000002,97.58553314208984,1595523466.8731692,0.0
7463,2020-03-31,PRK,8719291000.0,981877000.0,-8344000.0,16300000.0,74.91350555419922,1221090140.5334473,0.0
7464,2020-06-30,PRK,9712994000.0,1001594000.0,-38000.0,16300000.0,68.87519836425781,1122665733.3374023,0.0
7465,2020-09-30,PRK,9240006000.0,1016996000.0,-127000.0,16300000.0,81.15824127197266,1322879332.7331543,0.0
7466,2019-12-31,PRLB,673667000.0,585790000.0,-67000.0,26790000.0,101.5500030517578,2720524581.7565913,19562000.0
7467,2020-03-31,PRLB,678090000.0,587740000.0,-12233000.0,26650000.0,76.12999725341797,2028864426.8035889,16825000.0
7468,2020-06-30,PRLB,698445000.0,601249000.0,-5820000.0,26710000.0,112.47000122070312,3004073732.6049805,14351000.0
7469,2020-09-30,PRLB,726126000.0,625821000.0,,26750000.0,129.5,3464125000.0,17669000.0
7470,2019-12-31,PRO,513307000.0,164996000.0,-2155000.0,42630000.0,59.91999816894531,2554389521.9421387,-14817000.0
7471,2020-03-31,PRO,456677000.0,129610000.0,-20172000.0,43290000.0,31.03000068664551,1343288729.7248843,-21352000.0
7472,2020-06-30,PRO,427278000.0,118170000.0,-49000.0,43300000.0,44.43000030517578,1923819013.2141113,-15139000.0
7473,2020-09-30,PRO,551442000.0,129034000.0,-113000.0,43350000.0,31.940000534057607,1384599023.1513972,-16163000.0
7474,2020-09-30,PROG,119617000.0,-60420000.0,-593000.0,46980000.0,9.020000457763672,423759621.5057373,-44571000.0
7475,2020-06-30,PROS,2914552000.0,586100000.0,-126000.0,43340000.0,8.899999618530273,385725983.46710205,25101000.0
7476,2020-09-30,PROS,3016220000.0,607872000.0,-126000.0,43420000.0,11.34000015258789,492382806.6253662,6126000.0
7477,2019-12-31,PROV,1107387000.0,123776000.0,-56000.0,7483000.0,21.067665100097656,157649337.94403076,0.0
7478,2020-03-31,PROV,1107567000.0,123158000.0,-887000.0,7436000.0,14.743935585021973,109635905.01022339,0.0
7479,2020-06-30,PROV,1176837000.0,123976000.0,-60000.0,7436000.0,13.127187728881836,97613767.95196533,0.0
7480,2020-09-30,PROV,1184033000.0,124659000.0,-60000.0,7441000.0,11.77971076965332,87652827.83699036,0.0
7481,2019-12-31,PRSP,6189000000.0,2206000000.0,-16000000.0,161530000.0,26.2097110748291,4233654629.917145,97000000.0
7482,2020-03-31,PRSP,5405000000.0,1357000000.0,-20000000.0,160580000.0,18.124683380126953,2910461657.180786,11000000.0
7483,2020-07-03,PRSP,5330000000.0,1348000000.0,-2000000.0,160760000.0,22.22513198852539,3572912218.475342,53000000.0
7484,2020-10-02,PRSP,5306000000.0,1369000000.0,,160820000.0,19.07999992370605,3068445587.730407,70000000.0
7485,2019-12-28,PRTS,87946000.0,12377000.0,-12000.0,36170000.0,2.1199998855590816,76680395.86067198,-2141000.0
7486,2020-03-28,PRTS,112574000.0,15158000.0,-84000.0,38670000.0,1.7000000476837158,65739001.84392929,-353000.0
7487,2020-06-27,PRTS,136913000.0,20376000.0,-1000.0,39890000.0,8.819999694824219,351829787.8265381,2176000.0
7488,2020-09-26,PRTS,192840000.0,84567000.0,-6000.0,47770000.0,11.989999771118164,572762289.0663147,1732000.0
7489,2019-12-31,PRTY,3595319000.0,529745000.0,-85000.0,94460000.0,2.3399999141693115,221036391.89243317,88244000.0
7490,2020-03-31,PRTY,3134795000.0,-19464000.0,-85000.0,94490000.0,0.4580000042915344,43276420.40550709,-17734000.0
7491,2020-06-30,PRTY,3056783000.0,-136810000.0,,94600000.0,1.4900000095367432,140954000.9021759,-66701000.0
7492,2020-09-30,PRTY,3108009000.0,136399000.0,,110570000.0,2.5999999046325684,287481989.4552231,29940000.0
7493,2019-12-31,PRU,896552000000.0,63115000000.0,-560000000.0,398830000.0,89.4104232788086,35659559116.28723,1271000000.0
7494,2020-03-31,PRU,873712000000.0,60447000000.0,-485000000.0,393850000.0,50.31088256835938,19814941099.548344,-336000000.0
7495,2020-06-30,PRU,915387000000.0,65897000000.0,-15000000.0,394610000.0,59.90623092651367,23639597785.91156,-2332000000.0
7496,2020-09-30,PRU,911589000000.0,66217000000.0,,395430000.0,63.52000045776367,25117713781.01349,1491000000.0
7497,2019-12-31,PS,1031953000.0,182985000.0,-1574000.0,141560000.0,17.209999084472653,2436247470.3979487,-39081000.0
7498,2020-03-31,PS,1000300000.0,164692000.0,-2350000.0,142840000.0,10.979999542236328,1568383134.613037,-42292000.0
7499,2020-06-30,PS,1070377000.0,171307000.0,-1523000.0,144430000.0,18.049999237060547,2606961389.808655,-35221000.0
7500,2020-09-30,PS,1081589000.0,174374000.0,-1732000.0,145490000.0,17.129999160766598,2492243577.8999324,-27878000.0
7501,2019-12-31,PSA,11365444000.0,4997911000.0,-1479000.0,174420000.0,206.8019561767578,36070397196.3501,403038000.0
7502,2020-03-31,PSA,11825921000.0,4948078000.0,-8507000.0,174480000.0,194.80030822753903,33988757779.54101,364216000.0
7503,2020-06-30,PSA,12358055000.0,4857691000.0,-578000.0,174500000.0,190.15020751953125,33181211212.158203,343421000.0
7504,2020-09-30,PSA,11385148000.0,4794127000.0,-619000.0,174510000.0,222.72000122070312,38866867413.0249,374815000.0
7505,2019-12-31,PSB,2046443000.0,800926000.0,-441000.0,27440000.0,160.8282012939453,4413125843.505859,43317000.0
7506,2020-03-31,PSB,2054016000.0,811104000.0,-3837000.0,27480000.0,133.27351379394528,3662356159.057616,45011000.0
7507,2020-06-30,PSB,2056480000.0,808927000.0,-152000.0,27480000.0,131.26495361328122,3607160925.292968,44461000.0
7508,2020-09-30,PSB,2064753000.0,812732000.0,-582000.0,27490000.0,122.38999938964844,3364501083.2214355,43553000.0
7509,2020-02-29,PSMT,1498292000.0,817893000.0,-920000.0,30600000.0,57.35000991821289,1754910303.4973145,38877000.0
7510,2020-05-31,PSMT,1574489000.0,818666000.0,-204000.0,30650000.0,54.28603744506836,1663867047.6913452,24079000.0
7511,2020-08-31,PSMT,1656825000.0,831719000.0,-2066000.0,30670000.0,65.75,2016552500.0,28976000.0
7512,2020-11-30,PSMT,1677995000.0,866167000.0,-526000.0,30740000.0,81.27999877929688,2498547162.475586,44601000.0
7513,2020-03-31,PSN,3488605000.0,1635262000.0,-1149000.0,100670000.0,31.959999084472656,3217413107.8338623,29565000.0
7514,2020-06-30,PSN,3451182000.0,1667548000.0,,100720000.0,36.2400016784668,3650092969.055176,41153000.0
7515,2020-09-30,PSN,3918761000.0,1727497000.0,,100730000.0,33.540000915527344,3378484292.2210693,52306000.0
7516,2020-03-31,PSO,7517000000.0,4183000000.0,-88000000.0,752400000.0,6.824380874633789,5134664170.074463,-36500000.0
7517,2020-06-30,PSO,7517000000.0,4183000000.0,-88000000.0,752410000.0,7.161142826080322,5388115473.771095,-36500000.0
7518,2020-02-02,PSTG,2364204000.0,830118000.0,-16609000.0,264010000.0,17.760000228881836,4688817660.4270935,-694000.0
7519,2020-05-03,PSTG,2254861000.0,756858000.0,-71493000.0,263970000.00000003,12.869999885559082,3397293869.7910314,-69581000.0
7520,2020-08-02,PSTG,2321612000.0,746106000.0,-21491000.0,267780000.0,18.09000015258789,4844140240.859985,-55831000.0
7521,2020-11-01,PSTG,2652995000.0,735081000.0,-22650000.0,272040000.0,16.579999923706055,4510423179.244995,-65214000.0
7522,2019-12-31,PSTV,23229000.0,1160000.0,-1000.0,3881000.0,2.4000000953674316,9314400.370121002,-2213000.0
7523,2020-03-31,PSTV,20967000.0,85000.0,,3881000.0,1.8799999952316284,7296279.98149395,-2441000.0
7524,2020-06-30,PSTV,13904000.0,3300000.0,,4274000.0,2.1199998855590816,9060879.510879515,-1571000.0
7525,2020-09-30,PSTV,11653000.0,2621000.0,,4591000.0,2.559999942779541,11752959.737300873,-1396000.0
7526,2019-12-31,PSX,58720000000.0,24910000000.0,-412000000.0,441030000.0,105.7320785522461,46631018603.897095,699000000.0
7527,2020-03-31,PSX,53460000000.0,21372000000.0,-443000000.0,436670000.0,51.42811584472656,22457115345.916748,273000000.0
7528,2020-06-30,PSX,54518000000.0,20715000000.0,,436700000.0,69.79781341552734,30480705118.56079,-586000000.0
7529,2020-09-30,PSX,54281000000.0,19722000000.0,,436800000.0,51.04598999023438,22296888427.73438,-444000000.0
